파일명,의안번호,제안이유,주요내용or주 문
79831920-9C8E-7584-36A1-6CE447E0CDF1.pdf,24987,"부마민주항쟁의 진상조사 결과 1979년 10월 16일부터 10월 20일까지의 범위를 벗어난 시위와 피해 사례들이 다수 존재하고 있으나, 동 법률은 부마민주항쟁의 시기를 10월 16일부터 20일까지로 정하고 있어 피해사실을 인정받지 못하는 경우가 발생하고 있음. 또한, 진상규명에 있어 조사업무 수행에 필요한 동행명령권이 없어 제대로 조사가 이뤄지지 못했으며, 관련자 인정이 직접 신청을 통한 심의·의결로 이루어지고 있어 대부분 관련자가 번거로움을 이유로 관련자 신청을 꺼리는 등의 문제점이 있었음. 이에 진상규명 조사활동과정에서 나타난 문제점을 보완하여 부마민주항쟁 관련자의 명예회복과 보상이라는 법 취지에 충실히 하려는 것입니다.","가. 부마민주항쟁의 정의를 1979년 10월 16일부터 20일을 전후하여 발생한 사건으로 함(안 제2조제1호). 나. 진상규명위원회의 부마민주항쟁 관련 자료의 수집 및 분석을 위한 활동기간을 1년 연장함(안 제6조). 다. 진상규명을 위한 조사권을 강화하기 위하여 진상조사위원회의 출석요구에 대한 동행명령권을 부여함(안 제8조의2 신설). 라. 위원회가 진상조사보고서에 명시된 부마민주항쟁 참여자를 별도의 신청 없이 관련자로 결정할 수 있도록 하고, 진상조사보고서에 부마민주항쟁 참여자로 명시되지 아니한 자에 대하여는 신청에 따라 심의를 하도록 함(안 제10조의2 신설)."
79EA76C3-6950-9AB2-99EE-3514472C4FF3.pdf,529,"이 조약의 체결을 통하여, 우리나라와 아랍에미리트연합국 간의 형사 사법공조 체제의 구축을 위한 제도적 기반을 마련함으로써 형사사건의 효율적이고 신속한 해결을 도모하는 한편, 양국 간 우호협력관계의 강화에 기여하려는 것임.","(전문 및 본문 21개조로 구성) 가. 양 당사국은 관계인으로부터 증거 또는 진술의 취득, 정보․서류․ 기록 및 증거물의 제공, 수색 및 압수 요청의 이행 등 형사문제에서 상호 공조를 제공함(조약 제1조). 나. 피요청당사국은 공조 요청이 정치적 범죄와 관련되어 있는 경우, 공조 요청의 이행이 주권ㆍ안보ㆍ공공질서를 침해할 우려가 있는 경우 등에는 공조를 거절할 수 있음(조약 제5조). 다. 요청당사국은 이 조약에 의하여 취득한 정보나 증거를 피요청당사국의 사전 서면 동의 없이 공조 요청서에 기재된 이외의 수사, 기소 또는 재판 절차에서 사용하지 아니함(조약 제10조). 라. 이 조약은 관련된 작위 또는 부작위가 이 조약의 발효 전에 발생하였는지 여부에 관계없이 공조 요청에 적용됨(조약 제21조)."
7A588AB3-78F2-3142-0524-FB00EB83F5E8.pdf,24985,"첫째, 현행「건설산업기본법」에 따르면 전기공사, 정보통신공사, 소방시설공사 및 문화재 수리공사는 건설공사에 포함되지 않으며, 전기공사와 정보통신공사의 경우 해당 관계 법률에 따라 원칙적으로 다른 업종의 공사와 분리하여 도급하도록 되어 있음. 그런데 소방시설공사의 경우 현행법상 다른 업종의 공사와 분리하여 도급하도록 규정되어 있지 않아, 주로는 건설공사 등에 포함되어 일괄 도급된 후 하도급으로 진행되고 있음. 이에 따라 소방시설공사의 품질 저하가 우려되고, 도급을 받은 자의 책임시공 원칙에도 부합되지 않는다는 점이 지적되어 왔음. 이에 소방시설공사를 다른 업종의 공사와 분리하여 도급하도록 규정을 마련하여 전문 소방시설업자가 도급을 받을 수 있도록 함으로써, 소방시설공사의 품질을 제고하고 관리를 강화하려는 것임(안 제21조제2항 신설). 둘째, 국민생활 및 기업활동과 밀접하게 관련되어 있는 신고 민원의 처리절차를 법령에서 명확하게 규정함으로써 관련 민원의 투명하고 신속한 처리와 일선 행정기관의 적극행정을 유도하고, 종전에는 소방시설업의 등록증 및 등록수첩의 대여 행위만을 금지하였으나 앞으로는 무등록업체에 성명이나 상호를 대여하여 소방시설공사 등을 수급 또는 시공을 하는 행위도 금지하며, 소방시설의 설계 및 감리의 하도급을 제한하여 전문 기술능력을 갖춘 업체에서 업무수행을 하게 하여 공공의 안전을 확보하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선ㆍ보완하려는 것임.","가. 소방시설공사를 다른 업종의 공사와 분리하여 도급하도록 규정을 마련하여 전문 소방시설업자가 도급을 받을 수 있도록 함(안 제21조제2항 신설). 나. 신고 민원의 처리절차 규정(안 제7조제1항부터 제3항까지 및 제5항, 안 제13조제3항ㆍ제4항 및 제17조제4항ㆍ제5항 신설) 1) 소방시설업자의 지위승계신고가 수리가 필요한 신고임을 명시함. 2) 소방시설공사 착공신고ㆍ변경신고 및 소방시설공사 공사감리자 지정신고ㆍ변경신고를 하는 경우 신고수리 여부를 신고인에게 통지하고, 그 기간 내에 신고수리 여부나 처리기간의 연장을 통지하지 아니한 경우에는 그 신고를 수리한 것으로 간주(看做)하는 제도를 도입함. 다. 소방시설업자의 명의 또는 상호 대여 행위 금지(안 제8조제1항, 제9조제1항제6호 및 제37조제1호) 소방시설업자로 하여금 다른 자에게 자기의 성명이나 상호를 사용하여 소방시설공사 등을 수급 또는 시공하지 못하게 하고, 이를 위반한 경우 시ㆍ도지사는 소방시설업의 등록을 취소하거나 영업의 정지를 명할 수 있으며, 300만원 이하의 벌금에 처함. 라. 착공신고 사항 중 경미한 변경 사항의 보고 절차 개선(안 제9조제1항 제13호 및 제13조제2항) 공사감리자 지정대상이 아닌 소방시설공사의 경우 공사업자는 착공신고 사항 중 중요한 사항에 해당하지 아니하는 변경사항에 대해서는 완공검사 또는 부분완공검사를 신청하는 서류에 포함하여 보고하여야 하고 이를 위반한 경우 시ㆍ도지사는 그 등록을 취소하거나 영업의 정지 등을 명할 수 있음. 마. 등록취소 및 영업정지 등의 기준 신설(안 제9조제1항제14호의2, 제20호의3 및 제24호의2 신설) 시ㆍ도지사는 소방공사감리업자가 감리의 방법을 위반한 경우, 방염처리업자가 방염처리능력 평가에 관한 서류를 거짓으로 제출한 경우 및 소방시설공사업자가 시공능력 평가에 관한 서류를 거짓으로 제출한 경우에 그 등록을 취소하거나 영업의 정지 등을 명할 수 있음. 바. 소방시설 설계 및 소방시설공사 감리의 하도급ㆍ재하도급 제한(안 제9조제1항제21호, 제22조제1항 및 제36조제6호, 안 제9조제1항제21호의2, 제22조제2항 및 제36조제6호의2 신설) 소방시설공사 등을 도급받은 소방시설업자는 소방시설의 시공뿐 아니라 소방시설의 설계나 감리도 하도급하거나 재하도급할 수 없게 하고, 이를 위반하는 경우 시ㆍ도지사는 그 등록을 취소하거나 영업의 정지 등을 명할 수 있으며, 1년 이하의 징역 또는 1천만원 이하의 벌금에 처함. 사. 과징금 상한액의 조정(안 제10조제1항) 영업정지를 대체하는 과징금의 상한액을 3천만원에서 2억원으로 상향 조정하여 행정처분의 실효성을 강화함. 아. 공사감리자로 지정 가능한 대상을 감리업자로 제한(현행 제17조제1항 단서 삭제) 종전에는 소방시설의 구조와 원리 등에서 특수한 설계로 인정된 경우나 공법이 특수한 시공에 대해서는 설계업자를 공사감리자로 지정할 수 있게 하였으나, 감리 기술의 발전, 감리 인력의 증가 등을 고려하여 앞으로는 모든 설계ㆍ시공에 대해서 감리업자를 공사감리자로 지정하게 함. 자. 사업수행능력 평가에 관한 서류 위조 등 위반행위에 대한 과태료 부과(안 제40조제1항제13호의3 신설) 사업수행능력 평가에 관한 서류를 위조하거나 변조하는 등 거짓이나 그 밖의 부정한 방법으로 입찰에 참여한 자에게 200만원 이하의 과태료를 부과함."
7AA8E93D-B1B5-1C88-3F3D-2CF675AD0F57.pdf,,,"가. 정부가 2018년도에 실시할 임대형 민자사업의 한도액(BTL)은 3,520억 원으로 구체적인 내역은 다음과 같음. 1) 국가사업 : 2,800억 원 ㅇ 대학시설(기숙사 등) : 521억 원 ㅇ 병영시설(침대형 생활관 등) : 1,814억 원 ㅇ 보육시설(어린이집) : 465억 원 2) 국고보조 지방자치단체사업 : 553억 원 ㅇ 하수관거 : 553억 원 3) 예비한도액* : 167억 원 * 사업 추진 과정에서 예측할 수 없는 지출에 충당하기 위해 국가사업 및 국고보조자치단체사업 한도액 합계액의 5% 수준을 계상 나. 2016년도 예비한도액(234억 원) 사용 명세 : 사용내역 없음."
7B519EAC-FFB7-21CF-1B10-07839792915E.pdf,12100,"1. 한국보건산업진흥원의 복무기강 해이와 예산의 부적정 사용 및 국정감사 방해 행위에 대한 감사 한국보건산업진흥원의 본부 및 해외지사는 부적정하게 예산을 집행한 바 있음. 구체적으로 싱가포르지사는 회의 목적으로 정육점에서 업비를 사용하고 번역비를 이중으로 지출하는 등 규정에 맞지 않게 예산을 부적정하게 집행한 사례가 다수 발견됨. 또 ‘한국보건산업진흥원 임직원 행동강령’에 따르면 외부강의 시 신고하도록 규정하고 있으나 다수의 임직원들이 외부강의에 대한 신고 의무를 지키지 않고 출강함. 특히, 이와 관련해 2017년 국회 보건복지위원회 국정감사를 실시하는 과정에서 국회가 자체감사 결과, 감사확인서 내역, 본부 및 해외지사의 예산집행 내역 등을 요구했지만 한국보건산업진흥원은 일부 자료들을 은폐·누락한 채 제출한 바 있음. 이러한 일련의 과정을 살펴볼 때 한국보건산업진흥원의 전반적인 임직원의 복무기강 해이 정도가 심각하고 이를 조직적으로 은폐하려는 의혹이 있음. 이에 한국보건산업진흥원의 감사결과 은폐 의혹 및 임직원 복무기강 해이, 예산의 부적정 집행 등에 대한 감사원 감사를 요구함.  2. 한국공공조직은행 기관 운영상의 부실 및 예산 등 집행 부적정에 대한 감사 한국공공조직은행의 인사, 조직, 예산 등 전반의 문제가 심각함. 전OO 성남가공조직은행 설립추진단장이 현재 직제에 없는 계약직 단장의 직함으로 실질적으로 공공조직은행 운영 전반에 개입하고 있으며, 신OO 한국공공조직은행 기증지원국장은 2006년 3월 장기밀매로 징역 1년 집행유예 2년 처분을 받았으나, 2010년 9월 (구)한국인체조직기증원에 입사하였음. 한국공공조직은행의 전신 기관인 (구)한국인체조직기증지원본부는 2013년까지 정회원이 3명에 불과하였음에도 불구하고 매년 50여억 원의 국고지원을 받았을 뿐만 아니라, 2017년 국정감사 자료요청 과정에서 보조금 자료를 삭제까지 하였음. 위와 같이, 공공조직은행의 심각한 운영 비리 등 문제가 2017년 국정감사를 통해 밝혀짐에 따라 이에 대한 감사원 감사를 요구함.  3. 식품의약품안전처 직원들의 외부강의 부적정에 대한 감사 식품의약품안전처 직원들의 외부강의 전반에 대한 관리감독 부실 문제가 심각함. 구체적으로 2016년의 경우, 평일 근무시간에 실시한 직원 외부강의가 718건으로 전체 747건 대비 96%에 달했고, 2017년의 경우에도 494건의 외부강의 중 95.5%인 472건이 평일에 이뤄졌음. 특히, 외부강의의 상당수는 식품의약품안전처 홍보사업으로 예산이 편성된 고유 업무임에도 1회당 최대 43만원까지 과다한 강의료를 받는 등 「국가공무원법」 위반에 대한 의혹이 있음. 또한, 외부강의를 위한 겸직허가 신청서에 강의는 주말에 실시하여 근무 전념에 미치는 영향이 없다고 기재하면서, 실제 강의는 평일에 이뤄지는 등 직원들의 외부강의에 대한 기관 내부의 관리 감독이 매우 부실하였음. 위와 같이, 식품의약품안전처 직원들의 부적절한 외부강의 실시 및 기관의 부실한 관리 감독 실태가 2017년 국정감사를 통해 밝혀짐에 따라 이에 대한 감사원 감사를 요구함.",「국회법」 제127조의2에 따라 감사원에 대하여 다음 사항에 대한 감사를 요구한다. 1. 한국보건산업진흥원의 복무기강 해이와 예산의 부적정 사용 및 국정감사 방해 행위에 대한 감사 2. 한국공공조직은행 기관 운영상의 부실 및 예산 등 집행 부적정에 대한 감사 3. 식품의약품안전처 직원들의 외부강의 부적정에 대한 감사
7B524B6A-16BF-2DD8-2C84-D848C511931C.pdf,10238,"최근 홍수·가뭄·지진 등 자연재해와 화재·붕괴 등 대규모 사회재난 등이 빈번하게 발생함에 따라 다양한 위험으로부터 국민들의 안전을 확보·유지·강화해야할 필요성이 중요하게 제기되고 있으며, 이를 위해 국회와 정부가 힘을 합쳐 국가 차원의 종합적인 재난 대응·국민 안전 강화방안을 마련하는 등 재난에 대한 공동대응 체계를 수립하는 것이 절실한 실정임. 이에 국회가 정부와 함께 재난 대응 및 국민 안전 보호를 위한 종합대책을 마련하고, 이를 효과적으로 추진할 수 있는 국회 차원의 다양한 지원방안을 논의하기 위하여 「국회법」 제44조에 따라 국회 내에 「재난안전 대책 특별위원회」를 구성하려는 것임.","가. 국회가 정부와 함께 재난 대응 및 국민 안전 보호를 위한 종합대책을 마련하고, 이를 효과적으로 추진할 수 있는 국회 차원의 다양한 지원방안을 논의하기 위하여 「국회법」 제44조에 따라 국회 내에 「재난안전 대책 특별위원회」를 구성한다. 나. 위원 수는 18인으로 한다. 다. 특별위원회의 활동기한은 2018년 5월 29일까지로 한다."
7B7D1B98-8CC3-271C-7380-A98D0687B8F1.pdf,877,"이 협약의 체결을 통하여 동일한 소득에 대하여 우리나라와 세르비아공화국의 과세권이 경합하는 것을 조정함으로써 양국 국민이 조세를 이중으로 부담하지 아니하도록 하고, 양국간 경제 협력을 더욱 증진하려는 것임.","가. 이 협약이 적용되는 조세를 우리나라의 경우에는 소득세, 법인세, 농어촌특별세 및 지방소득세로 하고, 세르비아공화국의 경우에는 법인소득세 및 개인소득세로 함(협약 제2조). 나. 이 협약이 적용되는 소득은 부동산소득, 사업이윤, 국제운수소득, 배당, 이자, 사용료 및 양도소득 등으로 하고, 대상소득별 과세원칙은 다음과 같이 함. 1) 부동산소득은 부동산 소재지국에서 과세할 수 있음(협약 제6조). 2) 한쪽 체약국 기업의 이윤에 대해서는, 그 기업이 다른 쪽 체약국에 소재하는 고정사업장을 통하여 다른 쪽 체약국에서 사업을 수행하지 아니하는 한, 그 국가에서만 과세할 수 있음(협약 제7조). 3) 선박 또는 항공기의 운항으로부터 발생하는 국제운수상 이윤은 운항기업의 본국에서만 과세할 수 있음(협약 제8조). 4) 배당, 이자 및 사용료는 그러한 소득의 수취인이 거주하는 체약국에서 과세하되, 그 소득이 발생하는 체약국에서도 제한세율에 따라 과세할 수 있음(협약 제10조부터 제12조까지). 5) 부동산 양도소득은 부동산 소재지국에서 과세할 수 있음(협약 제13조). 다. 한쪽 체약국의 국민 및 기업은 다른 쪽 체약국에서 동일한 상황에 있는 다른 쪽 체약국의 국민 및 기업보다 불리한 조세를 부담하지 아니함(협약 제24조). 라. 양 체약국의 권한 있는 당국은 이 협약 규정의 이행이나 양 체약국의 조세 관련 국내법의 시행 또는 집행에 관한 정보를 교환함(협약 제26조)."
7C7BA537-2094-C400-64DD-DE282DB5C099.pdf,879,"이 협약의 체결을 통하여 동일한 소득에 대하여 우리나라와 에티오피아연방민주공화국의 과세권이 경합하는 것을 조정함으로써 양국 국민이 조세를 이중으로 부담하지 아니하도록 하고, 양국 간 경제 협력을 더욱 증진하려는 것임.","(전문, 본문 31개조 및 의정서로 구성) 가. 이 협약이 적용되는 조세를 우리나라의 경우 소득세, 법인세, 농어촌특별세 및 지방소득세로 하고, 에티오피아 연방민주공화국의 경우 「소득세법」에 따라 부과되는 소득 및 이윤에 대한 조세와 개별법에 따라 부과되는 광업, 석유 및 농업활동 소득에 대한 조세로 함(협약 제2조). 나. 이 협약이 적용되는 소득은 부동산소득, 사업이윤, 국제운수소득, 배당, 이자, 사용료 및 양도소득 등으로 하고, 대상소득별 과세 원칙은 다음과 같이 함. 1) 한쪽 체약국의 거주자가 다른 쪽 체약국에 소재하는 부동산으로부터 취득하는 소득에 대해서는 부동산 소재지국에서 과세할 수 있음(협약 제6조). 2) 한쪽 체약국 기업의 이윤에 대해서는 그 기업이 다른 쪽 체약국에 소재하는 고정사업장을 통하여 다른 쪽 체약국에서 사업을 수행하지 아니하면 그 한쪽 체약국에서만 과세할 수 있음(협약 제7조). 3) 한쪽 체약국의 기업이 수행하는 국제운수에서 선박 또는 항공기의 운항으로부터 발생하는 이윤에 대해서는 그 체약국에서만 과세할 수 있음(협약 제8조). 4) 배당, 이자 및 사용료는 해당 소득의 수취인이 거주하는 체약국에서 과세하되, 그 소득이 발생하는 체약국에서도 제한세율에 따라 과세할 수 있음(협약 제10조부터 제12조까지). 5) 한쪽 체약국의 거주자가 다른 쪽 체약국에 소재하는 부동산의 양도로부터 취득하는 소득에 대해서는 부동산 소재지국에서 과세할 수 있음(협약 제13조). 다. 한쪽 체약국의 국민 및 기업은 다른 쪽 체약국에서 동일한 상황에 있는 다른 쪽 체약국의 국민 및 기업보다 불리한 조세를 부담하지 아니함(협약 제24조). 라. 양 체약국의 권한 있는 당국은 이 협약의 이행이나 양 체약국의 조세 관련 국내법의 시행 또는 집행에 필요한 정보를 교환함(협약 제26조)."
7DC7151A-5C50-5359-771F-2B042B53804D.pdf,24907,"양잠농가의 소득 증대를 위하여 종합계획을 수립하는 경우 양잠산업 관련 기술개발 및 보급에 관한 사항을 포함하는 한편, 어려운 전문용어인 “작목ㆍ작부”를 국민이 알기 쉽도록 “누에 및 재배작물의 종류, 재배방법”으로 개정하여 실질적 법치주의 및 알 권리를 보장하고, 법에 대한 국민 접근성을 높이려는 것임.","가. “작목ㆍ작부”를 “누에 및 재배작물의 종류, 재배방법”으로 개정함(안 제3조 및 제7조). 나. 종합계획에 양잠산업 관련 기술 등의 연구·개발 및 보급에 관한 사항도 포함하도록 함(안 제5조제2항제6호).  법률 제 호 기능성 양잠산업 육성 및 지원에 관한 법률 일부개정법률안 기능성 양잠산업 육성 및 지원에 관한 법률 일부를 다음과 같이 개정한다. 제3조제3항 중 “친환경작목”을 “친환경 누에 및 재배작물”로 한다. 제5조제2항제6호를 다음과 같이 한다. 6. 기능성 양잠산업 관련 기술의 연구·개발 및 보급에 관한 사항 제7조제1항제3호 중 “작목(作目)ㆍ작부(作付)”를 “누에 및 재배작물의 종류, 재배방법”으로 한다. 부 칙 이 법은 공포한 날부터 시행한다."
7E3BAF97-6579-6A63-643A-FAA0608A1E0F.pdf,12081,"한국교육방송공사는 수능교재를 포함한 학습교재를 발간하고 있고, 2016년 기준 1,775만부를 발간하였음. 한국교육방송공사의 출판사업은 자체수입 중 가장 큰 비중(2016년 기준, 33.4%)을 차지하고 있고, 이 중에서도 학습교재가 대부분을 차지한다는 면에서, 학습교재 유통과정에서 비리가 발생한 것은 중대한 사항임. 한국교육방송공사가 교재물류업체에 보관된 지난 1년간의 재고 물량을 자체 조사한 결과, 부족분 6만 1,353부를 확인함. 이는 전산재고 324만 4,135부 대비 1.89%에 해당하고, 손실허용률 0.03%의 63배에 이르는 수치임. 따라서 2016년 12월 공익신고자의 제보가 이뤄진 이후에","한국교육방송공사 출판유통구조 관련 감사원에 대한 도 대규모 횡령이 발생한 것으로 보이며, 2016년 이전 교재들은 이미 감사요구안 폐기돼 재고 검증이 불가능한 점에 비춰보면 실제 횡령규모는 더욱 커질 수밖에 없음. 그럼에도 불구하고 한국교육방송공사는 학습교재 물류시스템의 전반적인 개선과 내부직원·물류업체직원 간의 유착관계를 단절하는 대책을 마련하기보다는 수사의뢰대상을 물류업체직원 1인으로 한정하는 주 문 등 축소 의혹이 있어 내부감사만으로는 한계가 있는 것이 현실임. 이에 한국교육방송공사의 학습교재 유통과 관련한 비리와 감독소홀 책임을 명백히 밝히기 위하여 출판유통구조 전반에 대한 감사원 감사의 출판유통구조 전반에 대한 감사를 요구한다."
7F9822B8-9E10-39C6-23CA-BBC90D3FA022.pdf,2024861,"한국산업은행이 국민경제, 고용안정 및 국가안보 등에 중대한 영향을 미치는 기간산업 기업에 지원하는 재원을 조성하기 위하여 기간산업안정기금의 부담으로 2020년도에 발행하는 기간산업안정기금채권 원리금 상환에 대하여 국가가 보증하기 위하여 국가재정법 제92조의 규정에 의거 국회에 동의를 요청하고자 하는 것임",가. 채 무 자 : 한국산업은행 나. 채 권 자 : 기간산업안정기금채권의 소유자 다. 발 행 액 : 40조원 이내 라. 보 증 액 : 채권의 원리금 마. 발행금리 : 시장금리를 참작하여 별도 결정 바. 소화방법 : 공모 또는 사모발행 사. 상환기간 : 채권발행일로부터 5년이내  2020년도에 발행하는 위기극복과고용을위한기간산업안정기금채권 원리금상환에 대한 국가보증동의안 「한국산업은행법」에 의하여 한국산업은행이 위기극복과고용을 위한기간산업안정기금의 부담으로 2020년도에 발행하는 기간산업 안정기금채권의 원리금상환을 국가가 보증하는 것을 국가재정법 제92조에 따라 동의한다. 1. 채 무 자 : 「한국산업은행법」에 의한 한국산업은행 2. 채 권 자 : 기간산업안정기금채권의 소유자 3. 발 행 액 : 40조원 이내 4. 보 증 액 : 채권의 원리금 5. 발행방법 : 공모 또는 사모발행 6. 발행금리 : 시장금리를 참작하여 별도 결정 7. 상환기간 : 채권발행일로부터 5년이내 8. 상환재원 : 「한국산업은행법」제29조의3 제1항에 따른 기간산업 안정기금의 수입 9. 자금사용계획 : 「한국산업은행법」제29조의4 제2항에 따른 기간산업 기업 지원 10. 기타 필요한 사항은 기획재정부장관의 승인을 얻어 정함
7F9B92C7-1EAF-DE01-783C-82034E81A189.pdf,22040,"이 개정의정서의 체결을 통하여 1998년 2월 11일 타쉬켄트에서 서명된 「대한민국 정부와 우즈베키스탄공화국 정부간의 소득과 자본에 대한 조세의 이중과세회피와 탈세방지를 위한 협약」(조약 제1470호, 1998. 12. 25. 발효)을 일부 개정함으로써 OECD 및 G20의 세원잠식 및 소득 이전 방지를 위한 대응 방안을 이행하기 위한 국제적 공조 움직임에 적극 참여하려는 것임.","가. 협약의 목적이 탈세 또는 조세회피를 통한 비과세 또는 조세경감의 기회를 창출함 없이 소득과 자본에 대한 조세의 이중과세 방지를 위한 것이라는 점을 전문에 명시함(안 제1조). 나. 한쪽 체약국에서 공공제도에 따라 지급되는 연금 등은 그 한쪽 체약국에서만 과세할 수 있도록 함(안 제2조). 다. 양 체약국은 조세채권 징수에 서로 협조하도록 함(안 제4조). 라. 이 협약에 따른 혜택을 직접적으로 또는 간접적으로 발생시킨 어느 계약 또는 거래의 주요 목적들 중 하나가 그 혜택을 얻는 것이라고 합리적으로 판단할 수 있는 경우, 이 협약의 관련 목적과 의도에 부합하지 않으면 어떠한 소득 또는 자본항목에도 그 혜택을 부여하지 않도록 함(안 제5조)."
80110881-2488-8CDC-BFDB-10668A2F98E4.pdf,,,"축산발전기금운용계획변경안: 축산업의 발전과 축산물의 원활한 수급 및 가격안정 도모, 축산업 구조개선 및 생산성 향상, 축산물의 유통 개선 추진"
80173173-1380-9D96-7E34-02B9788C1640.pdf,17816,"지속가능한 남북경제협력체제 구축 및 상생경제공동체 실현방안 등을 논의하기 위하여 2018년 7월 「남북경제협력 특별위원회」를 구성하여 2018년 12월 31일까지 활동하는 것으로 하였으나, 부처간에 산재되어 있는 남북교류협력 관련 업무를 통합․조정하는 법적․제도적 방안 논의가 필요하고, 남북교류협력의 실질적인 활성화 방안을 도출하기 위하여 그 활동기간을 2019년 6월 30일까지로 연장하려는 것임.",2018년 12월 31일 종료되는 「남북경제협력 특별위원회」의 활동 기간을 2019년 6월 30일까지로 연장한다.
81323EA2-59C7-46CF-32C8-F7B1CACF6C45.pdf,2426,"올림픽 대회는 단순한 스포츠 행사를 넘어서 경제·문화·과학기술 등을 포괄하는 종합적인 엔터테인먼트 성격의 메가 스포츠 이벤트로 발전하고 있음. 특히, 서울올림픽 이후 30년 만에 개최되는 2018 평창 동계올림픽은 대한민국의 국격을 높이고 국민 통합을 강화하는 역사적인 전환점이 될 것임. 이러한 범국가적․전세계적 행사인 2018 평창올림픽은 모든 부처와 공공기관이 직․간접적으로 연관되어 있으며, 성공 개최를 위해서는 대규모 인원의 출입국에서부터 숙박 및 관람객 수송, 자원봉사자 모집, 대테러 및 안전 활동에 이르기까지 각 부처와 공공기관의 협조와 지원과 더불어, 이와 관련된 법적·제도적 뒷받침을 마련하는 일은 필수 불가결함. 한편, 과거 외국의 동계올림픽 대회 개최사례를 보면 당초 예상치 못한 소요나 사업규모 확대로 대회재정규모가 증가되어 왔으며, 재원 확보가 어려운 경우가 많았음. 그리고 최근 국내에서 개최된 타 국제대회 사례를 살펴보면 인천아시아게임 및 광주유니버시아드는 운영비의 30%를 국비에서 지원하였고, 문경 군인체육대회에는 운영비의 50%를 국비에서 지원하였음. 그러나, 2018 평창올림픽의 경우에는 우리나라에서 최초로 개최되는 겨울철 스포츠 행사이나, 사회기반시설이 제대로 갖추어지지 못한 곳에서 열려 열악한 환경임에도 불구하고 국비에서 운영비 지원이 충분히 이루어지지 않고 있는 상황임. 조직위원회의 운영비 규모는 2010년 비드파일 제출 당시에 2.2조원 수준(2018년 기준)이었으나, 우리나라에서 최초로 개최되는 대규모 겨울철 스포츠 등의 사유에 따라 운영비 증가가 필요한 상황임. 운영비 증가의 구체적인 이유는「① 당초 국가 또는 지자체 수행 사업에서 조직위 사업으로의 변경, ② 비드파일 제출 이후에 신규 소요 발생, ③ 비드파일에 반영되었으나 사업 규모의 불가피한 확대」등에 기인함. 감사원의 “2018평창동계올림픽 준비실태 감사 결과”에 따르면 제3차 대회재정계획상 최소 2,244억여원의 사업비 부족이 예상된다고 지적하면서 부족이 예상되는 사업비를 확보할 수 있는 방안을 마련토록 조직위원회에 통보한 바 있음. 또한 운영 예산의 큰 부분을 차지하는 기업의 현물 후원 계약 과정에서 발생하는 부가가치세 부담 문제로 기업들이 후원에 어려움을 호소하고 있는바, 이에 동계올림픽의 성공적인 개최를 위해 기업의 현물 후원을 적극 유치할 수 있도록 이와 관련된 법·제도를 정비해야함. 동계올림픽의 특성상 월드컵이나 하계 올림픽과 달리 마케팅 수입에 한계가 있으며, 테러 등으로부터 안전한 올림픽 대회 개최는 조직위원회 노력만으로 미흡한바, 특히 동계 스포츠의 저변이 넓지 않은 우리나라 상황에서 2018평창동계올림픽의 성공적인 개최, 사후활용 및 배후도시 지정을 위해서는 정부 각 부처 및 모든 공공기관의 적극적인 참여와 지원 및 법적·제도적 장치 마련이 필수적임. 이에 따라 정부 각 부처 및 모든 공공기관이 2018 평창 동계올림픽을 적극 지원하도록 촉구하려는 것임.","대한민국 국회는 「2018 평창 동계올림픽대회 및 동계패럴림픽대회」(이하 “2018 평창 동계올림픽”이라 한다)가 올림픽 역사에 길이 남는 성공 올림픽이 되기 위해서는 범 국가적인 관심과 참여가 반드시 필요하다는 것을 강조하면서, 정부와 공공기관의 재정 지원과 법적·제도적 장치 마련을 위한 적극적인 조치를 촉구하면서 다음과 같이 결의한다. 1. 정부는 2018 평창 동계올림픽과 관련된 국가적 성격이 강하고 각 부처가 직접 시행하는 것이 합목적적이고 효율적인 사업에 대해서는 최대한의 행정적․재정적 지원을 다할 것을 촉구한다. 2. 정부는 2018 평창 동계올림픽과 사후활용 및 배후도시조성등과 관련된 국고 지원이 이루어질 수 있도록 노력을 다할 것을 촉구한다. 3. 정부는 2018 평창 동계올림픽의 후원 계약 과정에서 현물을 제공하는 기업이 납부하는 부가가치세 부담을 경감하여 올림픽 후원 사업의 원활한 진행을 지원할 것을 촉구한다. 4. 올림픽과 직․간접적으로 연관되는 모든 공공기관은 2018 평창동계올림픽의 성공 개최를 위해 올림픽 후원 기업의 자격으로 참여하는 등 적극적인 참여와 지원을 다할 것을 촉구한다. 5. 정부는 2018 평창 동계올림픽의 원활한 준비와 올림픽 유산 관리(성공 개최), 올림픽 배후도시 등을 포함한 올림픽 관련 법안의 조속한 처리를 위한 지원을 강화할 것을 촉구한다."
