파일명,의안번호,제안이유,주요내용,오류
473E93F3-E251-3DE1-BB31-45FB7E710290.pdf,,,"(1) 자금조달 및 운용규모 (단위 : 백만원) 자 금 조 달 자 금 운 용 구분 ‘18 ‘19 증감 구분 ‘18 ‘19 증감 계획 당초(A) 현계획(B) 수정(C) (C-B) 계획 당초(A) 현계획(B) 수정(C) (C-B) 합 계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 합 계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 ㅇ자체수입 1,155,566 1,206,319 1,206,319 1,206,319 - ㅇ사업비 817,997 735,087 735,087 735,087 - ㅇ정부내부수입 80,000 35,000 35,000 205,000 170,000 ㅇ기금운영비 123,265 117,091 117,091 117,091 - ㅇ차입금 - - - - - ㅇ정부내부지출 - - - - - ㅇ여유자금회수 2,431,195 2,738,628 2,738,628 2,738,628 - ㅇ차입금이자상환 1,500 - - - - ㅇ여유자금운용 2,723,999 3,127,769 3,127,769 3,297,769 170,000 (2) 일시차입금 최고한도액 및 차입금․채권발행한도액 : 차입금․채권발행한도액 500,000,000,000원 (3) 주식 및 부동산취득한도 : 해당사항 없음 (4) 기타 자금조달 및 운용에 관한 주요사항 : 해당사항 없음 다. 자산에 관한 주요사항 (1) 보유자산 규모의 변동 (단위 : 백만원) 구 분 ‘18 ‘19 증감 계획 당초(A) 현계획(B) 수정(C) (C-B) 계 4,234,787 4,336,016 4,336,016 4,506,016 170,000 ○유동자산 3,003,340 3,206,424 3,206,424 3,376,424 170,000 ○고정자산 1,231,447 1,129,592 1,129,592 1,129,592 - (2) 고정자산 및 투자자산의 주요 변동내용 : 해당사항 없음 - 3 - 2. 수입⋅지출계획 총괄표 가. 수입계획 (단위 : 백만원) 나. 지출계획 (단위 : 백만원) 관 항 2018계획 2019계획 증 감 (C-B) 장(분야)․ 관(부문) 항(프로그램) 2018계획 2019계획 증 감 (C-B) 당초(A) 현계획(B) 수정(C) 당초(A) 현계획(B) 수정(C) 11 110 재산수입 70,943 78,309 78,309 78,309 - 산업․중소기업 및 에너지 3,666,761 3,979,947 3,979,947 4,149,947 170,000 51 113 관유물대여료 2,286 2,355 2,355 2,355 - 무역 및 투자유치 3,666,761 3,979,947 3,979,947 4,149,947 170,000 54 기타이자수입 및 재산수입 68,657 75,954 75,954 75,954 - 1500 무역보험지원 819,497 735,087 735,087 735,087 - 12 경상이전수입 312,843 330,306 330,306 330,306 - 1600 59 무역보험지원 (기금운영비) 123,265 117,091 117,091 117,091 - 기타경상이전 수입 312,843 330,306 330,306 330,306 - 9700 13 여유자금운용 2,723,999 3,127,769 3,127,769 3,297,769 170,000 재화및용역 판매수입 771,780 797,704 797,704 797,704 - 69 잡수입 771,780 797,704 797,704 797,704 - - 4 - 가. 수입계획 (단위 : 백만원) 나. 지출계획 (단위 : 백만원) 관 항 2018계획 2019계획 증 감 (C-B) 장(분야)․ 관(부문) 항(프로그램) 2018계획 2019계획 증 감 (C-B) 당초(A) 현계획(B) 수정(C) 당초(A) 현계획(B) 수정(C) 31 차입금및여유 자금회수 2,431,195 2,738,628 2,738,628 2,738,628 - 84 유가증권매각대 1,139,052 900,870 900,870 900,870 - 85 정부예금회수 1,292,143 1,837,758 1,837,758 1,837,758 - 40 정부내부수입 및기타 80,000 35,000 35,000 205,000 170,000 91 전입금 80,000 35,000 35,000 205,000 170,000 수입합계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 지출합계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 - 5 - 3. 수입계획 주요항목별 내역 (단위 : 백만원) 관 항 2018계획 2019계획 증 감 (C-B) 수입개요 및 내역 당초(A) 현계획(B) 수정(C) 11 재산수입 70,943 78,309 78,309 78,309 - 51 관유물대여료 2,286 2,355 2,355 2,355 - 54 기타이자수입및재산수입 68,657 75,954 75,954 75,954 - 12 경상이전수입 312,843 330,306 330,306 330,306 - 59 기타경상이전수입 312,843 330,306 330,306 330,306 - 13 재화및용역판매 771,780 797,704 797,704 797,704 - 수입 - 6 - (단위 : 백만원) 관 항 2018계획 2019계획 증 감 (C-B) 수입개요 및 내역 당초(A) 현계획(B) 수정(C) 69 잡수입 771,780 797,704 797,704 797,704 - 31 차입금및여유자금 회수 2,431,195 2,738,628 2,738,628 2,738,628 - 84 유가증권매각대 1,139,052 900,870 900,870 900,870 - 85 정부예금회수 1,292,143 1,837,758 1,837,758 1,837,758 - 40 정부내부수입및 기타 80,000 35,000 35,000 205,000 170,000 91 전입금 80,000 35,000 35,000 205,000 170,000 - 7 - (단위 : 백만원) 관 항 2018계획 2019계획 증 감 (C-B) 수입개요 및 내역 당초(A) 현계획(B) 수정(C) <수입개요> 1. 일반회계전입금 <수입내역> 1. 일반회계전입금 205,000 수입합계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 - 8 - 4. 지출계획 주요항목별 내역 (단위 : 백만원) 장(분야)/관(부문) 2018계획 2019계획 증 감 (C-B) 지출개요 및 내역 항(프로그램) 사업(단위사업) 당초(A) 현계획(B) 수정(C) 장(분야) 110 산업․중소기업및에너지 3,666,761 3,979,947 3,979,947 4,149,947 170,000 관(부문) 113 무역및투자유치 3,666,761 3,979,947 3,979,947 4,149,947 170,000 1500 무역보험지원 819,497 735,087 735,087 735,087 - 1. 무역보험지원운영 773,607 710,069 710,069 710,069 - 2. 무역보험환급금등 45,890 25,018 25,018 25,018 - 1600 무역보험지원 (기금운영비) 123,265 117,091 117,091 117,091 - 1. 무역보험기금인건비 65,548 68,938 68,938 68,938 - 2. 무역보험기금기본경비 57,717 48,153 48,153 48,153 - - 9 - (단위 : 백만원) 장(분야)/관(부문) 2018계획 2019계획 증 감 (C-B) 지출개요 및 내역 항(프로그램) 사업(단위사업) 당초(A) 현계획(B) 수정(C) 9700 여유자금운용 2,723,999 3,127,769 3,127,769 3,297,769 170,000 1. 통화금융기관예치금 1,735,237 1,765,264 1,765,264 1,935,264 170,000 2. 비통화금융기관예치금 10,673 60,368 60,368 60,368 - 3. 국공채매입 128,077 165,894 165,894 165,894 - 4. 기타유가증권매입 850,012 1,136,243 1,136,243 1,136,243 - <지출개요> 1. 여유자금운용 <지출내역> 1. 통화금융기관예치금 1,935,264 지출합계 3,666,761 3,979,947 3,979,947 4,149,947 170,000 - 10 - 5. 기금조성계획 (단위 : 백만원) 구 분 2018 계획 (누계) 2019 계획 증 감 (C-B) 당초(A) 현계획(B) 수정(C) 누 계 총 조 성 (a) ○ 출연 4,848,250 45,000 45,000 215,000 5,063,250 170,000 - 정부출연 4,602,250 35,000 35,000 205,000 4,807,250 170,000 - 민간출연 246,000 10,000 10,000 10,000 256,000 - ○ 차입금 - - - - - - - 기타민간 - - - - - - ○ 운용수입 19,049,871 1,196,319 1,196,319 1,196,319 20,246,190 - - 재화및용역판매수입 10,380,731 797,704 797,704 797,704 11,178,435 - - 정부내부이자수입 399,501 - - - 399,501 - - 민간이자수입 1,350,089 75,954 75,954 75,954 1,426,043 - - 기타 6,919,550 322,661 322,661 322,661 7,242,211 - ○ 평가계정 990,533 - - - 990,533 - 소 계 24,888,654 1,241,319 1,241,319 1,411,319 26,299,973 170,000 사 용 액 (b) ○ 경상지출 17,510,847 735,087 735,087 735,087 18,245,934 - ○ 정부내부지출 - - - - - - ○ 차입금원금상환 - - - - - - ○ 기타관리비 1,741,191 117,091 117,091 117,091 1,858,282 - ○ 평가계정 4,413,140 347,768 347,768 347,768 4,760,908 - 소 계 23,665,178 1,199,946 1,199,946 1,199,946 24,865,124 - 순 조 성 (a-b) 1,223,476 41,373 41,373 211,373 1,434,849 170,000 - 11 - 6. 추정재정상태표 (단위 : 백만원) 구 분 2018 계획 2019 계획 증 감 (C-B) 당초(A) 현계획(B) 수정(C) 자 산 ○ 유동자산 3,003,340 3,206,424 3,206,424 3,376,424 170,000 ○ 고정자산 1,231,447 1,129,592 1,129,592 1,129,592 - ○ 운용자산 - - - - - ○ 투자와기타자산 - - - - - 자 산 총 계 4,234,787 4,336,016 4,336,016 4,506,016 170,000 자 본 및 부 채 ○ 유동부채 50,539 51,088 51,088 51,088 - ○ 고정부채 1,197,212 1,043,429 1,043,429 1,043,429 - ○ 기타부채 1,763,560 1,976,650 1,976,650 1,976,650 - 부 채 합 계 3,011,311 3,071,167 3,071,167 3,071,167 - ○ 기본순자산 1,780,135 1,780,135 1,780,135 1,780,135 - ○ 적립금 및 잉여금 △597,559 △556,186 △556,186 △386,186 170,000 ○ 순자산조정 40,900 40,900 40,900 40,900 - 순자산 합 계 1,223,476 1,264,849 1,264,849 1,434,849 170,000 순자산 및 부채 총계 4,234,787 4,336,016 4,336,016 4,506,016 170,000 - 12 - 7. 추정재정운영표 (단위 : 백만원) 구 분 2018 계획 2019 계획 증 감 (C-B) 당초(A) 현계획(B) 수정(C) 01. 영업(사업)수익 1,428,505 1,434,762 1,434,762 1,434,762 - 02. 영업(사업)비용 1,408,016 1,328,061 1,328,061 1,328,061 - 03. 영업(사업)총이익(1-2) 20,489 106,701 106,701 106,701 - 04. 일반관리비 120,469 114,687 114,687 114,687 - 05. 영업(사업)이익(3-4) △99,980 △7,986 △7,986 △7,986 - 06. 영업(사업)외수익 4,364 4,433 4,433 4,433 - 07. 영업(사업)외비용 74 74 74 74 - 08. 경상이익(5+6-7) △95,690 △3,627 △3,627 △3,627 - 09. 특별이익 - - - - - 10. 특별손실 - - - - - 11. 법인세차감전순이익(8+9-10) △95,690 △3,627 △3,627 △3,627 - 12. 법인세비용 - - - - - 당 기 순 이 익 △95,690 △3,627 △3,627 △3,627 -",
4767EB80-FBD1-DB5F-6111-57492FBBD376.pdf,22214,"일본의욱일기는제2차세계대전당시일본이제국주의와군국주의 의상징으로사용되었음. 그러나유사한사례의독일의‘하켄크로이츠’ 가전후제국주의의상징으로지목되어국제경기대회를포함한모든 공식행사에사용되지않았던것과달리, 욱일기는그러한제재를받지 - 3 - 아니하였고여전히국제경기대회의경기장내에반입되어응원도구로 사용됨으로써과거제국주의침략의대상이되었던국가들로하여금 부정적인역사의기억을자극하는행위를반복하고있음. 특히2020년에개최될하계올림픽대회및하계패럴림픽대회는일본 도쿄에서개최되는바, 대회경기장에서선수단또는관중등이욱일기 를응원도구등으로사용하는행위가규제되지않을수있으며, 이로 인해전세계에욱일기가가진역사적의미가잘못알려질수있다는 점이우려됨. 이에대한민국국회는2020 도쿄하계올림픽대회및하계패럴림픽 대회가국제화합및평화증진이라는본연의목표에도달하는데에 기여하도록하기위하여본결의를제안함으로써, 대한민국정부에이 를위한모든조치와지원을촉구하고국제올림픽위원회(IOC), 국제패 럴림픽위원회(IPC) 및도쿄올림픽및패럴림픽조직위원회(TOCOG) 등국제사회에관심과협력을요청하려는국회의의지를표명하려는 것임.",,
48E50030-19BC-7F97-CB7B-3F106E2AF9BD.pdf,,,,code=2: cannot remove file 'temp_ocr.png': Permission denied
490EA80E-24AE-AFD5-57FD-FE64E13E0149.pdf,,,,code=2: cannot remove file 'temp_ocr.png': Permission denied
493EF7DC-FD17-8433-0B48-9E5AA1BA088D.pdf,,,,code=2: cannot remove file 'temp_ocr.png': Permission denied
4A7E40E9-F1D2-790E-5E6A-8E0FF12D0648.pdf,3367,"1. 한국국제보건의료재단의‘소녀보건관련보건교육프로그램영상물 및인쇄교재제작’ 수의계약관련비리의혹에대한감사 - 2 - 소녀보건관련보건교육프로그램영상물및인쇄교재제작(이하 소녀보건사업)은한국국제보건의료재단이「국가계약법」시행령제 26조제1항제1호가목의사유(천재․지변, 작전상의병력이동, 긴급 한행사, 긴급복구가필요한수해등비상재해, 원자재의가격급등, 그밖에이에준하는경우)를이용하여플레이그라운드커뮤니케이 션즈(이하플레이그라운드)와수의계약을체결했으나, 플레이그라운드는업체선정을논의하기도전인3월정부합동TF의 아프리카사전시찰에동행하여아프리카현장조사출장에서돌아오 고플레이그라운드에서견적서제출전까지유선, 이메일등의방법 으로지속적으로관계를유지해오다가, 플레이그라운드에서4월27일 에제출한견적서그대로예산이편성되고한국보건의료재단에소녀 보건사업관련계획안이만들어지게됐지만, 계약이체결되기전5월 10일, 관련인쇄교재디자인최종본이이미나와있는상태였음. 5월12일계약이체결된이후8일만(5월20일)에이메일을통해1 차영상물과인쇄디자인을보건의료재단에제출하게되는등‘소녀보 건사업’과관련된수의계약을계약훨씬이전에업체를미리정해놓 고계약하는등2016년국정감사를통해한국국제보건의료재단의엉 터리수의계약이밝혀짐에따라이에대한감사원감사를요구함. 2. 보건복지부와대한적십자사의중장기혈액사업발전계획용역사업에 대한특혜의혹과사업효과성, 용역사업해외출장당시접대및 - 3 - 현금로비의혹에대한감사 복지부와 대한적십자사는 매년 적자를 기록하고 있는 업체에 대한적십자사의중장기혈액사업발전계획연구용역(5억원)을주고, 담당공무원이연구용역을목적으로나간출장에동행하여현금 로비및접대를받는등도덕적해이와민관유착이심각한것으로 나타남. 특히, 2014년에해당연구용역과제를수주한㈜엘리오&컴퍼니심 사당시정량평가항목중자기자본비율의평가기준변경을통해 평가점수를조작했고, 가격제안평가정보유출을통해기술능력평가 에서앞서있던삼일회계법인을누르고결정적으로선정된점, 공정 하게공무를집행해야될복지부공직자와대한적십자관계자가 이해관계가 있는 업체와 불필요한 해외현지출장을 떠나 접대를 받았고, 금품까지받았다는의혹이있는점, 14년말엘리오&컴퍼니 출신의컨설턴트가대한적십자사미래전략실장으로임용되었고, 현재 재무관리실장으로재직하면서적십자사내업무를실질적으로총괄 하고있는등의민관유착의혹이있는점및대한적십자사의여러 연구용역관련비리와직원비위행위등에대해매년국정감사시 지적되었음에도불구하고제대로시정되지않고있으므로이에대 한감사원감사를요구함. 3. 한미약품의올리타정임상시험결과은폐의혹등식품의약품안 - 4 - 전처등의신약임상시험관리감독부실및부작용보고후늑장대 응의혹에대한감사 한미약품‘올리타정’은폐암치료제로3상조건부허가(16.5.13)를받아 사용중인신약임. 한미약품은‘올리타정’ 임상시험중지난‘15년7월4 일폐암사망환자가스티븐존슨신드롬(SJS) 진단을받았음에도이를14 개월이지난후에지연보고하여약사법제34조를위반하였음. 또한한미약품으로부터임상시험을의뢰받은중앙보훈병원김봉석증인 은다른전문의들과협진결과로첫째, SJS(스티븐존슨증후군)가발생 했고그것이약물에의한것임이의심된다는소견을받았음에도불구하 고약물부작용보고를누락하였음. 둘째, 김봉석증인은해당환자가 입원한직후약물에의한폐렴이발생했음을스스로의심하여이를부 작용의심사례로보고한바있는데, 이후또다른약물부작용으로의심 되는SJS가확진된이후오히려당초에약물부작용으로의심했던폐 렴을슬그머니세균성폐렴으로변경시키고기존의부작용보고(약물로 인한폐렴)를철회하였음. 결과적으로약물로인한폐렴, 약물로인한 SJS 두가지약물부작용이모두의심되었음에도불구하고하나는기 존부작용보고를철회하는방식으로, 다른하나는보고를누락하는방 식으로이시험용약의치명적인부작용을은폐한의혹이매우높음 일반적으로병원에서진행되는임상시험은의뢰처(한미약품)로부터관리 를위탁받은리서치위탁회사(CRO)가세세한시험과정과결과를모니터 링하며관리감독하고있음. 이러한부작용지연보고또는은폐의혹이해 - 5 - 당병원 의사의단순한 실수인지, 한미약품(의뢰처), 리서치위탁회사 (CRO), 해당병원의사(연구자) 모두가관여된업무상의실수및은폐가 있었는지철저한진상규명이필요함. 국정감사과정에서김봉석증인의답변태도역시관련의혹을증폭시켰 음. 당초약물부작용과SJS 연관성을묻는질문에‘definitely related(명 백히연관있음)’가아니라고했고, 권미혁의원이다시질문하니또아니 라고대답했음. 마치‘definitely related(명백히연관있음)’가전혀아니라 는것처럼말했음. 그러나식약처에보고된문서를보여주니‘그때는그 렇게했지만그후바꿨다’고말을바꿨음. 그다음권미혁의원차례에 다시추궁하니‘오타’였다고말했음. 최종적으로는다른약물반응의가 능성때문이라고또다시말을바꾸었음 식약처의업무행태도심각한문제가있음. 2016년9월1일한미약품의 부작용보고를받고도식약처는곧바로안전조치를취하지않았음. 9월 1일자부작용보고에따른임상시험자및업체제출자료(9.23, 9.27) 평 가를이유로한미약품의베링거잉겔하임투자철회까지시간을지연시킨 후9월30일에서야안전성서한을배포하였음. 이러한일련의과정을살펴볼때한미약품의경우약물부작용SJS 보 고누락, 기존약품부작용폐렴의심사례철회등임상시험부작용보고 은폐의혹이있음. 식품의약품안전처의경우2016년9월1일부작용 보고를받고안전성서한배포를30일간지연시킨의혹이있음. 또한현행임상시험관리체계가업체와임상시험의사의자발적보고에 - 6 - 의존하고있어임상시험과정에서의관리감독이제대로이루어지지않고 있어임상시험결과에대한조작및은폐가용이하다는문제가확인되었음. 이에한미약품의올리타정임상시험결과은폐의혹등식품의약품안전 처등의신약임상시험관리감독부실및부작용보고후늑장대응의혹 에대한감사원감사를요구함.",,
4A936AE3-BB77-69DA-20F2-9A663000FCBD.pdf,11152,"제10차헌법개정에필요한사항을논의하기위하여2016년12월29일 「헌법개정특별위원회」가, 헌법개정과정에서함께논의가필요한선거 제도개혁에대한사항및2018년6월13일실시예정인지방선거와관련한 의안 번호 11152 제안연월일: 2017. 12. 제 안 자: 국회운영위원장 - 2 - 지방자치선거·지방교육자치선거제도의개선등에관한사항을논의하기 위하여2017년6월27일「정치개혁특별위원회」가각각구성되어2017 년12월까지활동하여왔음. 「헌법개정특별위원회」와「정치개혁특별위원회」에서별도로논의 하고있는헌법개정에관한사항과선거제도개혁에관한사항을종합 적으로논의하기위하여기존의「헌법개정특별위원회」와「정치개혁특별 위원회」를통합한「헌법개정및정치개혁특별위원회」를「국회법」제 44조에따라국회내에구성하려는것임.",,
4AE9E0E2-8C7D-0A87-66E9-4DA3C0BECFAA.pdf,,,,code=2: cannot remove file 'temp_ocr.png': Permission denied
4B362F91-842B-6981-14D4-B7990973D7BB.pdf,,,,code=2: cannot remove file 'temp_ocr.png': Permission denied
4BEC936C-3F0B-9A8A-05B8-3569D573365A.pdf,692,"지난십여년간매선거마다주요정당들의공천방식등이빈번하게 변경되고이를둘러싼공정성시비가발생하는등공천방식과관련한 갈등이반복되어옴. 제20대국회의원총선거과정에서도정당추천후보 의안 번호 692 제안연월일: 2016. 7. . 제 안 자: 국회운영위원장 - 2 - 선출과관련하여이와유사한논란이발생하였는바, 이러한문제점을 개선할수있는방안을국회차원에서논의할필요가있음. 헌법및「국회법」등관련법령에서는국회와국회의원이입법및 국정통제등헌법상주어진권한을유효적절하게행사할수있도록 필요한각종제도를마련하고있으나, 이중일부가국민이국회의원 에게요구하는높은윤리성과책임성에부합하지못하는측면이있음. 따라서헌법상국회의원에게주어진불체포특권등이본래의취지와 달리남용되지않도록하는방안을논의하고, 국회의원수당및보좌 직원제도를개선하는등국민의신뢰를높일수있는방안을마련할 필요가있음. 이에「국회법」제44조에따라「정치발전특별위원회」를구성하려는 것임.",,
