age,title,bill_id,bill_number,content,topic,topic_label
20,비료관리법 일부개정법률안(대안),PRC_K1O9Q0D4E0N5Y1K4T1E3C5L4L9P5T9,2024008,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법안 비료공정규격심의회 폐지 전문가 의견수렴 농지 비료 유통 공급 농업환경 농가피해 부정 불량 비료 생산 수입 사전 예방 관리 감독 비료생산업자 비료수입업자 휴업 신고 행정제재처분 회피 영업 양도 승계 제도 개선 보완 무상 유통 공급 비료 관리 감독 공정규격 신고 비료수입업 위해성 비료 원료 수입 제한 확대 토양환경 위해 유기질비료 부산물비료 검사 중금속 병해충 국내 유입 차단 비료생산업자 휴업 신고제도 영업 생산시설 비료 창고 환경 오염 비료생산업자 비료수입업자 신고 거짓 과대광고 금지 비료 성분 효과 거짓광고 과대광고 벌금 행정제재처분 효과 승계제도 비료생산업자 비료수입업자 등록취소 영업정지 행정제재처분 영업 양도 합병 면탈 행정제재처분 효과 상속인 양수인 합병 법인 승계 비료생산업 등록 제한 등록제한 사유 비료생산업 등록 시설 등록기준 삭제,47,"비료공정규격심의회, 비료관리법, 유기질비료, 부산물비료"
20,국회의원수당 등에 관한 법률 일부개정법률안(대안),PRC_G1E7J0D2O2K2M1S0U0E0G2O7C6G1Q4,2005889,국회의원 윤리 책임 국민 기대수준 국회의원 친·인척 보좌직원 채용 제한 명시적 규정 필요성 국회 내·외부 제기 국회의원 배우자 4촌 이내 혈족·인척 보좌직원 임용 금지 제반 규정 국무총리 국무위원 법률 정하는 직 겸직 국회의원 국회의원 입법활동비 특별활동비 지급 금지 주요내용 국무총리 국무위원 겸직 의원 입법활동비 특별활동비 지급 금지 국회의원 배우자 4촌 이내 혈족·인척 보좌직원 임용 금지 보좌직원 당연퇴직 사유 규정 국회의원 장애인복지법 신체적 장애 배우자 4촌 이내 혈족·인척 보좌 필요 예외적 보좌직원 임용 국회의원 신체적 장애 배우자 4촌 이내 혈족·인척 보좌직원 임용요청 채용 결격사유 8촌 이내 혈족 보좌직원 임용요청 사실 국회사무총장 신고 국회사무총장 국회의원 보좌직원 채용사실 신고사항 국회공보 공개,41,"국회의원 윤리, 보좌직원 채용 제한, 겸직 금지, 입법활동비 및 특별활동비 지급 금지"
20,사법경찰관리의 직무를 수행할 자와 그 직무범위에 관한 법률 일부개정법률안,PRC_I1Z8B0J2U2D0Y1W5P2D7D4I0R6D8S1,2012040,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법안 특허청 특허 영업비밀 디자인권 침해 공무원 사법경찰관리 직무수행 권한 부여 특허법 디자인보호법 부정경쟁방지 영업비밀보호 법률,48,"특허법, 디자인보호법, 부정경쟁방지법, 영업비밀보호법"
20,정부보관금에 관한 법률 일부개정법률안(대안),PRC_G1W9S1G1T2K8G1G9Q4X6B5V0C8H6Y8,2024761,정부보관금 환급청구권 소멸시효 10년 연장 정부보관금 환급청구권자 환급청구권 소멸시효 완성 전 통지,21,"정부보관금, 환급청구권, 소멸시효, 10년 연장"
20,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안(대안),PRC_E1N7K1O1Y3O0Q2E0U0C5S0L8M0A1A0,2010947,법안 4·19혁명공로자 보상금 수당 변경 공포 시행 4·19혁명공로자 공헌 기여 수당 변경 정당한 대우 형법 약취 유인 인신매매 범죄 금고 실형 선고 형 확정 법 적용 대상 제외 결혼 목적 범죄 적용 대상 포함 범죄 중대성 사회 인식 결혼 목적 범죄 법 적용 대상 배제 법률 개정 4·19혁명공로자 수당 인상 결혼 목적 형법 약취 유인 인신매매 죄 범하 결혼 목적 약취 유인 매매 이송 사람 수수 은닉 금고 실형 선고 형 확정 사람 법 적용 대상 배제,39,"4·19혁명공로자 보상금 수당 변경, 4·19혁명공로자 수당 인상, 형법 약취 유인 인신매매 범죄, 결혼 목적 범죄"
20,대통령직 인수에 관한 법률 일부개정법률안,PRC_W1E6X0V9V0P6I1G0T2Y2T5J1P8Y1G0,2002156,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 법안 조항 대통령당선인 대통령직 인수 임기 시작 전 국무총리 국무위원 후보자 지명 법률 규정 시행 대통령당선인 정부 인사 자료 시스템 활용 법적 대통령직인수위원회 새 정부 국무총리 국무위원 후보자 검증 업무 담당,45,"대통령직 인수, 국무총리 국무위원 후보자 지명, 대통령당선인, 법적 대통령직인수위원회"
20,실내공기질 관리법 일부개정법률안,PRC_H1S7C0K8A1D1Y1P7S4S5T5V8G8Z6V2,2008507,환경부장관 건축자재 시험기관 확인 취소 제조 수입업자 회수 조치 건축자재 오염물질 방출 확인 시험기관 한국환경산업기술원 환경부장관 민간기관 시험기관 지정 국립환경과학원장 숙련도 시험 적합판정 환경부장관 지정 신청 시험기관 지정 결격사유 피성년후견인 피한정후견인 파산자 복권 징역 실형 선고 집행 종료 시험기관 지정 환경부장관 시험기관 지정 취소 시험기관 업무 시험기관 지정 취소 업무정지 시험기관 업무 확인 절차 방법 준수사항 업무정지 시험기관 준수사항 시험기관 시험기관 종사자 준수사항 시험기관 시험 분석 능력 평가 환경부령 건축자재 표지 건축자재 제조수입업자 방출시험 확인 제품 환경부령 표지 부착 확인 사후점검 확인 취소 제품 표지 사용 금지 측정의뢰인 준수사항 측정의뢰인 측정기록부 측정대행 계약문서 보존 측정대행업자 지시 간섭 보고 검사 청문 오염물질 방출 건축자재 사용제한 환경부장관 건축자재 제조 수입업체 시험기관 시장 군수 구청장 다중이용시설 공동주택 출입 오염물질 채취 관계서류 검사 환경부장관 시험기관 지정취소 청문 벌칙 과태료 방출기준 초과자재 확인 취소 회수 조치명령 위반 시험기관 지정 고의 중대한 과실 시험성적서 발급 업무정지 확인업무 측정대행업자 지시 간섭 징역 벌금 확인 제품 표지 미부착 확인 취소 제품 표지 부착 과태료 다중이용시설 공동주택 설치자 건축자재 제조 수입자 시험기관 출입 검사 오염물질 채취 거부 방해 기피 과태료 법안 조항 폐지 제정 개정 규정 시행 법률 조례 의결 입법 공포,33,"건축자재 오염물질 방출 확인, 시험기관 지정 취소, 회수 조치, 벌칙"
20,식품산업진흥법 일부개정법률안,ARC_Y1U6L0U6E2I7I1Y3U5J5B1L8M2S4P5,2000495,식품의약품안전처 식품 해외시장 진출 식품인증 획득 지원 식품수출 지원기관 지정 식품인증 정보 수집 분석 식품인증 획득 기술지원 사업 식품수출 지원기관 사업 내용 식품수출 지원기관 경비 지원 식품수출 지원기관 지정 법적 법안,19,"식품 해외시장 진출 지원, 식품인증 획득 지원, 식품수출 지원기관 지정, 식품수출 지원기관 경비 지원"
20,도선법 일부개정법률안(대안),PRC_F1S9T1C1A2D0Y1R7D0R7D2F1J9Q0L7,2024024,도선사 면허증 불법 대여 알선 행위 예방 전문자격증 규정 미비점 국가권익위원회 권고사항 반영 법률용어 문장 한글화 이해 쉽게 표현 어려운 한자어 쉬운 표현 일부 내용 수정 체계 자구 문구 수정 법안 개정,15,"도선사 면허증 불법 대여 알선 행위 예방, 전문자격증 규정 미비점, 국가권익위원회 권고사항 반영, 법안 개정"
20,저수지·댐의 안전관리 및 재해예방에 관한 법률 일부개정법률안,ARC_E1L8U1P2R2J8E1Q5S1U0N3E9W6H9X1,2017860,저수지 댐관리자 저수지 댐 재해 발생 국민 생명 재산 피해 예방 줄이기 비상대처계획 공포 5년마다 타당성 재검토 비상대처계획 시도저수지 댐 전관리위원회 심의 저수지 댐 전관리 재해예방 업무 전문적 효율적 수행 저수지 댐 기본계획 법률 자연재해대책법 방재관리대책대행자 대행 제도 운영 일부 미비점 개선 보완,28,"저수지 댐관리자, 비상대처계획, 자연재해대책법, 방재관리대책대행자"
20,국민영양관리법 일부개정법률안(대안),PRC_U1F8J0R9Q0A6W1G3G0B8S1O3J3A7L9,2016552,영양소 섭취기준 활용 분야 예시 영양사 시험 응시 요건 외국 영양사 양성학교 면허 인정기준 보건복지부장관 고시 법률 인용 조문 개정 법안 조항 개정,44,"영양소 섭취기준, 영양사 시험 응시 요건, 외국 영양사 양성학교 면허 인정기준, 보건복지부장관 고시"
20,특허법 일부개정법률안,PRC_W1R8R1T2E2P8P1D7B5D9L1J9E5A4C1,2017894,특허제도 특허권 보호 타인 실시 특허권자 특허권 실시료 이익 산업발전 유도 특허권 침해 손해배상제도 특허권자 손해 전보 특허권 침해행위 억제 특허권 침해 특허권자 생산능력 초과 특허권자 생산능력 손해 배상 침해자 이익 편취 제도 본연 기능 발휘 지적 특허권 침해 생산능력 특허권자 생산능력 특허권자 배상 범위 한정 특허권자 생산능력 초과 이익 침해자 보유 특허권 침해 예방 시장 특허권 값 지불 침해 염려 실시 이익 침해 확인 손해배상액 지불 이득 인식 형성 특허권자 전용실시권자 소송 실질적 손해배상액 소송 포기 특허권 침해 악순환 반복 적정 손해배상액 원인 손해배상 산정 방식 특허권 침해 손해액 산정 유체재산권 적용 전통적 손해배상 법리 실손해 전보 원칙 특허권자 생산능력 손해 최대치 한정 특허권 활용 제품 제조방식 OEM 다양 방식 생산 특허권자 제조업자 실시계약 체결 실시 가능성 특허권 특성 고려 침해자 특허권자 생산능력 초과 취득 이익 특허권자 이익 필요 특허법 침해자 이익 특허권자 손해 추정 규정 특허권자 생산능력 범위 손해 제한해석 침해자 특허권자 생산능력 초과 이익액 보유 불합리 경우 지속 문제점 해소 지식재산권 특성 고려 특허권자 침해자 침해행위 이익액 전부 반환청구 가능 규정 특허소송 침해자 이익 반환청구 EU 독일 영국 중국 대만 채택 독일 대만 판결 활용 지적재산권 침해소송 세계적 흐름 불법행위 정의 관념 부합 특허권자 침해자 침해행위 이익 반환 청구 권리 특허권자 침해자 매출 입증 침해자 침해행위 비용 입증 특허권자 특허소송 손해액 산정 입증자료 확보 어려움 문제점 해소 손해배상청구권 손해액 산정방식 규정 법리 전달 규정,37,"특허법, 손해배상, 특허권 침해, 지식재산권"
20,행정규제기본법 일부개정법률안(대안),PRC_V1C8X1O2H2D7S1I0I3K8A5C8J1S6Z2,2019406,융복합 4차 산업혁명 시대 신산업 서비스 제품 시장 진출 산업 경쟁력 규제 특례제도 도입 기술혁명 시장변화 과거 경직 규제체계 4차 산업혁명 선제 대응 혁신성장 걸림돌 신기술 신서비스 신제품 신속 시장출시 문제 발생 신기술 신서비스 신제품 우선 허용 사후 규제 포괄 네거티브 규제 전환 우선허용 사후규제 원칙 신기술 신서비스 신제품 신속 시장출시 규제 탄력적용 기본 법적 방향 제시 법안 조항 우선허용 사후규제 원칙 명문화 신기술 서비스 제품 규제 규정방식 우선허용 사후규제 원칙 명문화 중앙행정기관 신기술 서비스 제품 규제 신속확인 의무 신속 의무 규제 전이 필요 규제 탄력적용 신산업규제 기본계획 수립 시행 규제개혁위원회 신산업 육성 촉진 신산업 분야 규제 기본계획 3년 수립 시행 관계 중앙행정기관 규제 계획 반영 시행 규제개혁위원회 신산업규제특례 역할 부여 규제개혁위원회 개별 행정기관 소속 위원회 의견 제출 필요 권고,14,"규제 특례제도, 우선허용 사후규제, 신산업규제 기본계획, 규제개혁위원회"
20,비파괴검사기술의 진흥 및 관리에 관한 법률 일부개정법률안,PRC_Q1B8Z1O2F2V8F1B8P0F8N4E6Q9H4H3,2017901,벌금형 형사처벌 대표적 수단 합리성 시간 경과 화폐가치 인상 과거 화폐가치 벌금형 범죄행위 불법성 비하여 과소 형사정책적 목적 달성 부족 문제 벌금액 국민권익위원회 권고 국회사무처 법제예규 징역 1년 1천만원 개정 벌금형 현실화 형벌 기능 회복 일반인 범죄억지력 확보 법안,7,"벌금형, 국민권익위원회 권고, 국회사무처 법제예규, 징역"
20,항만법 일부개정법률안(대안),PRC_H1A8S1D1U2C8E1A7Y5S5C2B6R9O0R7,2017129,해양수산부장관 항만기본계획 시행계획 국회 상임위원회 제출 관리자 보고사항 자체점검 내용 제외,23,"항만기본계획, 시행계획, 해양수산부, 국회 상임위원회"
20,한국수출입은행법 일부개정법률안,PRC_A1D8I0H9R1D0M1V6V0G8Q4Q7K2Z7E4,2015410,한국수출입은행법 수출입은행 업무 조사 연구 자금조달업무 지원 목적 해외 현지법인 출자 수출입은행 영국 홍콩 인도네시아 베트남 현지법인 자금대출 유가증권 투자 종합금융 업무 수행 감사원 2014년 감사 수출입은행 해외 현지법인 업무 축소 법적 마련 촉구 국회 2017년 국정감사 사항 지적 법률 개정 논란 상황 개정 수출입은행 현지법인 금융상품 현지 우리나라 기업 지원 수출입은행 업무 지원 해외 현지법인 출자 법안 개정,18,"한국수출입은행법, 수출입은행 해외 현지법인 업무, 수출입은행 해외 현지법인 출자, 수출입은행법 개정"
20,경륜·경정법 일부개정법률안,PRC_S1H9M0K4Y0V3H1D8V1C2V1R4M3X2Y8,2019557,법안 조항 벌칙 구성요건 법제처 의견 규정 국민 법률 용어 발매수득금 사용범위 현행법 경주 개최 운영경비 수익금 손실보전준비금 사업준비금 발매수득금 사용범위 경주 사업 시행 직접비 간접비 현행화 불법 유사행위 처벌수준 한국마사회법 국민체육진흥법 유사법률 처벌수준 편차 승자투표 적중자 승리 선수 발매수득금 발매이익금 발매이익금 사용 용도 경주 사업 시행 운영경비 수익금 손실보전준비금 승자투표권 구매 제한 시행령 법령 죄형법정주의 벌칙 구성요건 명확화 경주 사업 시행자 이용자 유사행위 처벌수준 경주 시행 징역 벌금 경주 시행 징역 벌금 정보통신망 승자투표권 시스템 설계 제작 유통 징역 벌금 유사행위 홍보 징역 벌금 미성년자 승자투표권 발매 징역 벌금 유사행위 재물 몰수 추징,11,"승자투표권, 한국마사회법, 국민체육진흥법, 발매수득금"
20,폐기물관리법 일부개정법률안(대안),PRC_A1K9T0C7C1U8X1V5S2M0Q4J6Y7D8Y4,2023128,폐기물 무단 방치 임대부지 창고 불법 투기 도피 법령 기준 부합 부적정 처리 사례 빈번 발생 권리 의무 승계 악용 법적 책임 회피 폐기물처리업자 영업정지 처분 집행정지 부적정 처리 폐기물 반입 사례 지속 발생 영업정지 과징금 납부 제재수단 양도 양수 합병 분할 사유 권리 의무 승계 사전 허가 권리 의무 승계 제도 개선 폐기물 반입정지 명령 불법 행위 처벌 수준 영업정지 과징금 납부 본래 영업정지 처분 폐기물 부적정 처리 징벌적 과징금 부과 법률 개정 처분 실효성 제고 부적정 처리 폐기물 발생 사전 예방 부적정 처리 폐기물 처리 책임자 범위 확대 대집행 절차 개선 이미 발생 부적정 처리 폐기물 신속 처리 환경오염 주민건강 피해 최소화 공동주택 재활용 폐기물 민간업체 위탁 처리 지자체 실적 관리 환경부장관 생활폐기물 처리 지자체 시정조치 요구 이행 재정 지원 중단 삭감 최소한 제재 법적 의료폐기물 원활 처분 국민건강 환경 위해 우려 환경부령 지정폐기물 중간처분 종합처분 업 자 처분 폐기물 적정처리 지자체 생활폐기물 관리 영업정지 과징금 납부 본래 영업정지 처분 폐기물 계량값 현장정보 폐기물처리업 재활용업자 장부 전자정보처리프로그램 입력 대상 확대 폐기물 관리 폐기물처리업자 폐기물처리업 정상 영위 조건 충족 적합성 여부 주기적 확인 폐기물처리업자 준수사항 결격사유 의료폐기물 소각시설 부족 의료폐기물 원활 처리 어려운 지정폐기물 처분업자 위탁 처리 의료폐기물 처리 특례 조항 폐기물처리시설 검사기관 지정 관리 규정 명확화 양도 양수 합병 분할 사유 권리 의무 승계 환경부장관 시 도지사 사전허가 규정 권리 의무 승계 제도 개선 부적정처리폐기물 반입 사전 차단 반입정지명령 제도적 부적정처리폐기물 발생 위탁 권리 의무 승계 부적정처리폐기물 처리 책임자 범위 확대 부적정처리폐기물 신속 처리 부적정처리폐기물 이익 3배 이하 금액 폐기물 제거 원상회복 소요 비용 과징금 부과 부적정처리폐기물 조치명령 대상 범위 자문 폐기물처리자문위원회 설치 부적정처리폐기물 정보 수집 제공 업무 지원 폐기물적정처리추진센터 지정 이미 발생 부적정처리폐기물 신속 처리 조치명령 대집행 소요 비용 책임자 징수 대집행 절차 개선 부적정처리폐기물 발생 처리 불법 행위 처벌 수준 환경부 법안 조항 개정 폐기물처리업 규정 시행 법률,9,"폐기물처리법, 폐기물관리법, 부적정처리폐기물, 폐기물처리업"
20,항공안전기술원법 일부개정법률안,PRC_O1Z6B1I0Q2S4O1V7D5H6B3U8A4V1W7,2002873,행정법규 상당수 법규 각종 의무 이행 행정행위 실효성 유지 수단 행정형벌 위반행위 각 법률 법정형 법률 비교 처벌 정도 과도 과소 합리적 설명 편차 존재 현실 벌금액 국민권익위원회 권고 국회사무처 법제예규 징역 1년 1천만원 비율 개정 법률 국민 기본권 신체 자유 재산권 침해 형사처벌 합리적 이유 차별 위헌성 제거 불법성 상응 처벌 법정형 편차 법안,40,"행정형벌, 법정형, 국민권익위원회 권고, 국회사무처 법제예규"
20,국제항해선박 및 항만시설의 보안에 관한 법률 일부개정법률안,PRC_V1K6E1W1F2I3E1H6H0H3I0Q3W0Z2E5,2003797,항만시설 보 확보 항만시설소유자 경비 검색인력 보 시설 장비 폐쇄회로 텔레비전 CCTV 항만 범죄예방 보 필수적 장비 법률 설치 근거 미흡 보 감시용 폐쇄회로 텔레비전 형체식별 어려운 기기 국가 관문 항만 보 범죄예방 취약 폐쇄회로 텔레비전 설치 근거 법률 명시 해상도 확보 항만시설소유자 폐쇄회로 텔레비전 운영 영상기록 분실 도난 유출 변조 훼손 폐쇄회로 텔레비전 운영 관리 지침 항만 범죄예방 보 강화 법안,30,"항만시설 보안, 폐쇄회로 텔레비전(CCTV), 범죄예방, 영상기록 관리"
20,국가회계법 일부개정법률안,PRC_D1C6U0Q8I0X4D1D8X1U1D4H3R4E3D6,2001422,결산 예산집행 결과 정확하게 파악 예산 적법하게 집행 검증 재정사업 성과 평가 사업 내용 이해 충분한 정보 제공 필요 예산 심사 정부 예산 첨부서류 세입세출예산 사업별설명서 포함 국회 제출 결산보고서 부속서류 자료 국회 결산 심사 구체적인 사업 내용 집행 내역 실정 결산보고서 부속서류 세입세출결산 사업별설명서 첨부 국회 결산심사권 의2,36,"예산 심사, 결산 심사, 결산보고서, 사업별설명서"
20,종자산업법 일부개정법률안(대안),PRC_Y1G6S1G1E2M8W1F6N4J6C5H9B5S5U3,2004202,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법안 조항 폐지 제정 개정 규정 시행 법률 조례 의결 입법 공포 종자 묘 육묘업 등록 품질표시 소비자 정보 제공 농림축산식품부장관 시험 분석 분쟁 협의회 국민기초생활 보장법 수수료 면제 의료급여 수급권자,50,"종자 묘 육묘업 등록 품질표시, 수입식품안전관리특별법, 국민기초생활 보장법, 의료급여 수급권자"
20,산림자원의 조성 및 관리에 관한 법률 일부개정법률안(대안),PRC_F1Q9U1N1K2S0T1K6R3I9K2Z5X2H8B0,2024026,법률 어려운 법령용어 국민 알기 쉽도록 개정 실질적 법치주의 알 권리 보장 산림사업법인 납부기한 과징금 지방세외수입금 징수 법률 따라 징수 강제징수 절차 과징금 부과 규정 실효성 법안 주요내용 법률 규정 수형목 수형목(우량나무) 고속국도 고속국도 동음이의어 가뭄해 어려운 법령용어 국민 알기 쉽도록 개정 산림사업법인 과징금 부과 과징금 지방세외수입금 징수 법률 따라 징수 강제징수 절차,-1,기타
20,첨단의료복합단지 지정 및 지원에 관한 특별법 일부개정법률안,PRC_D1U8K0U7S1Z0M1S7H1A7T1U0L6J7L5,2014324,공공기관 운영 법률 공기업 준정부기관 정관 기재사항 정관 변경 주무기관 인가 규정 기타공공기관 사항 규정 정관 사항 공기업 준정부기관 기타공공기관 구분 규율 사항 입법미비 기타공공기관 설치 법률 정관 사항 추가 입법미비 보완 법안 조항 개정,-1,기타
20,저작권법 일부개정법률안(대안),PRC_K1U7H0C2A2V0X1J8Y5Z8B5T4R9X9L5,2005915,도종환의원 이동섭의원 대표발의 저작권법 일부개정법률 개정 민법 성년후견제 시행 조문 다수 저작권자 재산권 보호 사회적 거래 전 도모 차원 결격사유 피성년후견인 피한정후견인 포함 통합 대 마련 주요내용 저작권신탁관리업자 저작권대리중개업자 결격사유 금치산자 한정치산자 피성년후견인 피한정후견인 대체 법률 개정 저작권법,-1,기타
20,중소기업 인력지원 특별법 일부개정법률안,PRC_S1N6X0U7N1U8V1Y6R3J3B4U7H2M3V5,2000960,고용노동부장관 15세 29세 미취업자 중소기업 취업 촉진 고용장려금 지급 법률 사회진입시점 30세 청년연령 현실 부합 중소기업 청년 고용 29세 청년층 연령 34세 확대 법안 조항 개정,-1,기타
