age,title,bill_id,bill_number,content,topic,topic_label
20,실내공기질 관리법 일부개정법률안,PRC_H1S7C0K8A1D1Y1P7S4S5T5V8G8Z6V2,2008507,실내 건축자재 사전적합확인제도 시행 오염물질 방출기준 초과 시험기관 지정근거 미비 적합 건축자재 사용여부 확인 다중이용시설 공동주택 설치자 제조 수입업체 지도점검 규정 미비 시험기관 지정취소 근거규정 마련 건축자재 사전적합확인제도 추진기반 구축 오염물질 방출 건축자재 사용제한 환경부장관 사전적합확인 건축자재 사후검사 방출기준 초과 시험기관 확인취소 명령 제조 수입업자 회수 조치명령 건축자재 오염물질 방출 확인 시험기관 지정 건축자재 오염물질 방출 확인 시험기관 한국환경산업기술원 법정기관 환경부장관 지정고시 민간기관 시험기관 지정 신청자 국립환경과학원장 숙련도 시험 적합판정 환경부장관 지정 신청 시험기관 지정 결격사유 피성년후견인 피한정후견인 파산자 복권 징역 실형 집행종료 2년 지정취소 2년 시험기관 지정 불가 시험기관 지정취소 업무정지 환경부장관 부정 지정 부정 시험기관 업무 시험기관 지정취소 업무정지 기간 시험기관 업무 확인 절차 방법 준수사항 위반 1년 업무정지 시험기관 준수사항 시험기관 시험기관 종사자 준수사항 시험기관 시험 분석 능력 평가 환경부령 건축자재 표지 건축자재 제조수입업자 방출시험 확인 제품 환경부령 표지 부착 확인 미이행 사후점검 확인취소 제품 표지 사용금지 측정의뢰인 준수사항 측정의뢰인 측정기록부 측정대행 계약문서 3년 보존 측정대행업자 부당 지시 간섭 금지 보고 검사 청문 오염물질 방출 건축자재 사용제한 환경부장관 건축자재 제조 수입업체 시험기관 시장 군수 구청장 다중이용시설 공동주택 출입 오염물질 채취 관계서류 검사 환경부장관 시험기관 지정취소 청문 벌칙 과태료 방출기준 초과자재 확인취소 회수 조치명령 위반 부정 시험기관 지정 고의 중과실 시험성적서 거짓발급 업무정지 기간 확인업무 측정대행업자 부당 지시 간섭 1년 징역 1천만원 벌금 확인 제품 표지 미부착 확인취소 제품 표지 부착 2천만원 과태료 다중이용시설 공동주택 설치자 건축자재 제조 수입자 시험기관 출입검사 오염물질 채취 거부 방해 기피 500만원 과태료,33,"건축자재, 시험기관, 오염물질, 지정"
20,식품산업진흥법 일부개정법률안,ARC_Y1U6L0U6E2I7I1Y3U5J5B1L8M2S4P5,2000495,식품 해외시장 진출 확대 식품인증 획득 종합 지원 식품수출 지원기관 지정 식품인증 정보 수집 분석 관리 식품인증 획득 기술지원 사업 식품수출 지원기관 사업 내용 식품수출 지원기관 운영 경비 지원 식품수출 지원기관 지정 운영 법적 근거 마련,34,"식품수출, 식품인증, 지원기관, 지원"
20,도선법 일부개정법률안(대안),PRC_F1S9T1C1A2D0Y1R7D0R7D2F1J9Q0L7,2024024,도선사 면허증 불법 대여 알선 예방 전문자격증 규정 미비점 국가권익위원회 권고사항 반영 법률용어 문장 한글화 도선사 명의 사용 자격증 대여 알선 면허 취소 제외 도선사면허증 용어 통일 자격증 수정,35,"도선사, 면허, 자격증, 수정"
20,저수지·댐의 안전관리 및 재해예방에 관한 법률 일부개정법률안,ARC_E1L8U1P2R2J8E1Q5S1U0N3E9W6H9X1,2017860,저수지 댐관리자 재해 국민 생명 재산 피해 예방 비상대처계획 수립 5년 타당성 재검토 중앙 시도 저수지 댐 전관리위원회 심의 저수지 댐 전관리 재해예방 업무 전문 효율 저수지 댐 기본계획 수립 기초 타당성 조사 분석 자연재해대책법 방재관리대책대행자 대행 제도 운영 미비점 개선 보완,36,"저수지, 댐, 안전관리, 재해예방"
20,국민영양관리법 일부개정법률안(대안),PRC_U1F8J0R9Q0A6W1G3G0B8S1O3J3A7L9,2016552,영양소 섭취기준 활용 분야 예시 영양사 시험 응시 요건 외국 영양사 양성학교 면허 인정기준 보건복지부장관 고시 법률 인용 조문 개정,37,"영양소 섭취기준, 영양사, 보건복지부장관, 고시"
20,특허법 일부개정법률안,PRC_W1R8R1T2E2P8P1D7B5D9L1J9E5A4C1,2017894,특허제도 발명 보호 특허권 실시 제한 특허권자 실시료 이익 향유 산업발전 유도 특허권 침해 손해배상 손해 전보 침해행위 억제 시장 특허권 침해 특허권자 생산능력 초과 손해배상 침해자 이익 편취 제도 기능 발휘 지적 특허권 침해 생산능력 특허권자 생산능력 손해배상 범위 한정 특허권자 생산능력 초과 이익 침해자 보유 특허권 침해 예방 시장 특허권 정당 지불 침해 염려 실시 이익 침해 확인 손해배상액 지불 이득 인식 형성 특허권자 전용실시권자 소송 승소 실질 손해배상액 미수령 소송 포기 특허권 침해 악순환 반복 부적정 손해배상액 원인 손해배상 산정 방식 특허권 침해 손해액 산정 유체재산권 전통 손해배상 법리 실손해 전보 원칙 특허권자 생산능력 손해 최대치 한정 특허권 활용 제품 제조방식 OEM 다양 방식 생산 특허권자 제조업자 실시계약 체결 실시 가능성 특허권 특성 고려 침해자 특허권자 생산능력 초과 취득 이익 특허권자 이익 특허법 침해자 이익 특허권자 손해 추정 규정 특허권자 생산능력 범위 손해 제한해석 침해자 특허권자 생산능력 초과 이익액 보유 불합리 지속 문제점 해소 지식재산권 특성 고려 특허권자 침해자 침해행위 이익액 전부 반환청구 규정 특허소송 침해자 이익 반환청구 EU 독일 영국 중국 대만 채택 독일 대만 판결 활용 지적재산권 침해소송 세계 흐름 불법행위 정의 관념 부합 특허권자 침해자 침해행위 이익 반환 청구 권리 부여 특허권자 침해자 매출 입증 침해자 침해행위 비용 입증 특허권자 특허소송 손해액 산정 입증자료 확보 어려움 해소 현행 손해배상청구권 손해액 산정방식 규정 법리 전달 관련 규정,38,"특허권, 손해배상, 침해자, 생산능력"
20,행정규제기본법 일부개정법률안(대안),PRC_V1C8X1O2H2D7S1I0I3K8A5C8J1S6Z2,2019406,4차 산업혁명 신산업 서비스 제품 시장 진출 산업 경쟁력 강화 규제 특례 도입 기술혁명 시장변화 경직 규제체계 4차 산업혁명 선제 대응 혁신성장 걸림돌 신기술 신서비스 신제품 시장출시 포괄적 네거티브 규제 전환 우선허용 사후규제 원칙 신기술 신서비스 신제품 시장출시 규제 탄력적용 기본법적 근거 방향 제시 우선허용 사후규제 원칙 명문화 신기술 서비스 제품 규제 규정방식 신기술 서비스 제품 규제 의무 규제 특례 방향 제시 중앙행정기관 장 신기술 서비스 제품 규제 신속확인 의무 규제 탄력적용 신산업규제 기본계획 수립 시행 규제개혁위원회 신산업 육성 촉진 신산업 분야 규제 기본계획 3년 수립 시행 관계 중앙행정기관 장 규제 계획 반영 시행 규제개혁위원회 신산업규제특례 관련 역할 부여 규제개혁위원회 개별 행정기관 소속 위원회 의견 제출 권고,39,"신기술, 규제, 신산업, 우선허용·사후규제"
20,비파괴검사기술의 진흥 및 관리에 관한 법률 일부개정법률안,PRC_Q1B8Z1O2F2V8F1B8P0F8N4E6Q9H4H3,2017901,벌금형 징역형 형사처벌 수단 합리성 화폐가치 인상 과거 화폐가치 벌금형 범죄행위 불법성 과소 형사정책 목적 달성 부족 문제 벌금액 국민권익위원회 권고 국회사무처 법제예규 기준 징역 1년 1천만원 개정 벌금형 현실화 형벌 기능 회복 일반인 범죄억지력 확보,40,"벌금액, 법정형, 행정형벌, 국민권익위원회"
20,항만법 일부개정법률안(대안),PRC_H1A8S1D1U2C8E1A7Y5S5C2B6R9O0R7,2017129,항만기본계획 시행계획 수립 재원마련 자료 제출 요청 규정 민간소유 항만시설 장비 자체점검 내용 보고 제외 행정력 낭비 방지 자율 점검 실효성 강화 해양수산부장관 항만기본계획 시행계획 수립 시행 항만기본계획 시행계획 국회 소관 상임위원회 제출 관리자 보고사항 자체점검 내용 제외,41,"항만기본계획, 시행계획, 항만시설, 자체점검"
20,한국수출입은행법 일부개정법률안,PRC_A1D8I0H9R1D0M1V6V0G8Q4Q7K2Z7E4,2015410,한국수출입은행법 수출입은행 업무관련 조사연구 자금조달 해외 현지법인 출자 영국 홍콩 인도네시아 베트남 현지법인 자금대출 유가증권 투자 종합금융 업무 감사원 감사 수출입은행 해외 현지법인 업무 축소 법적 근거 마련 촉구 국회 국정감사 지적 법률 개정 논란 개정안 수출입은행 현지법인 금융상품 현지진출 우리나라 기업 지원 포괄적 수출입은행 업무 지원 해외 현지법인 출자,42,"한국수출입은행, 해외현지법인, 출자, 업무"
20,경륜·경정법 일부개정법률안,PRC_S1H9M0K4Y0V3H1D8V1C2V1R4M3X2Y8,2019557,죄형법정주의 원칙 위반 소지 벌칙 구성요건 상향규정 법률 이해 용이 용어 간소화 발매이익금 사용범위 명확화 경주 사업 시행 직접비 간접비 포함 불법 유사행위 처벌수준 상향 한국마사회법 국민체육진흥법 처벌수준 편차 감소 승자투표 적중자 승리 선수 맞힌 사람 발매수득금 발매이익금 변경 발매이익금 사용용도 경주 사업시행 운영경비 수익금 손실보전준비금 현실화 승자투표권 구매제한 범위 시행령 법령 상향규정 죄형법정주의 벌칙 구성요건 명확화 경주사업 시행자 이용자 유사행위 처벌수준 차등화 상향 경주 시행 7년 이하 징역 7천만원 이하 벌금 경주 시행 상대 5년 이하 징역 5천만원 이하 벌금 정보통신망 이용 승자투표권 유사 시스템 설계 제작 유통 5년 이하 징역 5천만원 이하 벌금 유사행위 홍보 3년 이하 징역 3천만원 이하 벌금 미성년자 승자투표권 발매 3년 이하 징역 3천만원 이하 벌금 유사행위 재물 몰수 추징,4,"벌금형, 처벌, 유사행위, 승자투표권"
20,폐기물관리법 일부개정법률안(대안),PRC_A1K9T0C7C1U8X1V5S2M0Q4J6Y7D8Y4,2023128,재활용업체 사업장 폐기물 무단방치 임대부지 창고 불법투기 도피 부적정처리 빈번 발생 현행법 권리 의무 승계 악용 법적 책임 회피 폐기물처리업자 영업정지 처분 집행정지 부적정 처리 폐기물 반입 지속 발생 영업정지 갈음 과징금 미납 제재수단 부재 권리 의무 승계 사전허가 제도 개선 폐기물 반입정지 명령 불법행위 처벌 강화 영업정지 갈음 과징금 미납 본래 영업정지 처분 부적정 처리 징벌적 과징금 부과 법률 개정 처분 실효성 제고 부적정 처리 폐기물 사전 예방 부적정 처리 폐기물 처리 책임자 범위 확대 대집행 절차 개선 신속 처리 환경오염 주민건강 피해 최소화 공동주택 재활용가능 폐기물 민간업체 위탁 처리 지자체 실적관리 환경부장관 생활폐기물 처리 지자체 시정조치 요구 불이행 재정지원 중단 삭감 제재조치 법적 근거 마련 의료폐기물 처분 어려움 국민건강 환경 위해 우려 환경부령 지정폐기물 중간처분 종합처분업자 처분 폐기물 적정처리 지자체 생활폐기물 관리 강화 영업정지 갈음 과징금 미납 본래 영업정지 처분 폐기물 계량값 현장정보 폐기물처리업 재활용업자 장부 전자정보처리프로그램 입력대상 확대 폐기물 관리 강화 폐기물처리업자 적합성 여부 주기적 확인 준수사항 결격사유 강화 의료폐기물 소각시설 부족 의료폐기물 처리 어려움 지정폐기물 처분업자 위탁처리 의료폐기물 처리 특례조항 폐기물처리시설 검사기관 지정 관리 규정 명확화 권리 의무 승계 사전허가 환경부장관 시도지사 제도 개선 부적정처리폐기물 반입 차단 반입정지명령 제도적 근거 마련 부적정처리폐기물 발생자 위탁자 권리 의무 승계자 처리 책임자 범위 확대 신속 처리 부적정처리폐기물 이익 3배 이하 과징금 폐기물 제거 원상복구 비용 과징금 부과 부적정처리폐기물 조치명령 대상 범위 자문 폐기물처리자문위원회 설치 운영 부적정처리폐기물 정보 수집 제공 폐기물적정처리추진센터 지정 근거 마련 부적정처리폐기물 신속 처리 조치명령 없이 대집행 소요비용 징수 대집행 절차 개선 부적정처리폐기물 불법행위 처벌 강화,44,"부적정 처리 폐기물, 폐기물처리업, 영업정지, 과징금"
20,항공안전기술원법 일부개정법률안,PRC_O1Z6B1I0Q2S4O1V7D5H6B3U8A4V1W7,2002873,행정법규 의무 이행 확보 행정행위 실효성 유지 수단 행정형벌 규정 위반행위 법률 법정형 처벌 정도 과도 과소 합리적 설명 불가 편차 존재 현실 벌금액 국민권익위원회 권고 국회사무처 법제예규 기준 징역 1년 1천만원 비율 개정 법률 국민 기본권 신체 자유 재산권 침해 형사처벌 합리적 이유 차별 위헌성 제거 불법성 상응 처벌 법정형 편차 조정,40,"벌금액, 법정형, 행정형벌, 국민권익위원회"
20,국제항해선박 및 항만시설의 보안에 관한 법률 일부개정법률안,PRC_V1K6E1W1F2I3E1H6H0H3I0Q3W0Z2E5,2003797,항만시설 보 확보 항만시설소유자 경비 검색인력 보 시설 장비 확보 CCTV 항만 범죄예방 보 필수 장비 법률 설치 근거 미흡 보 감시 CCTV 형체식별 어려움 기기 항만 보 범죄예방 취약 CCTV 설치 근거 법률 명시 해상도 확보 항만시설소유자 CCTV 운영 영상기록 분실 도난 유출 변조 훼손 방지 CCTV 운영 관리 지침 마련 항만 범죄예방 보 강화,45,"항만시설, 보안, 폐쇄회로 텔레비전, 항만시설소유자"
20,국가회계법 일부개정법률안,PRC_D1C6U0Q8I0X4D1D8X1U1D4H3R4E3D6,2001422,결산 예산집행 결과 파악 예산 적법 집행 검증 재정사업 성과 평가 사업 내용 이해 정보 제공 필요 예산 심사 정부 예산 첨부서류 세입세출예산 사업별설명서 국회 제출 결산보고서 부속서류 대응 자료 부재 국회 결산 심사 구체 사업 내용 집행 내역 파악 불가 결산보고서 부속서류 세입세출결산 사업별설명서 첨부 국회 결산심사권 강화,46,"결산, 예산, 국회, 사업별설명서"
20,종자산업법 일부개정법률안(대안),PRC_Y1G6S1G1E2M8W1F6N4J6C5H9B5S5U3,2004202,묘 규율대상 확대 품질 미흡 묘 유통 방지 유통 묘 품질표시 소비자 육묘정보 제공 종자 체계적 관리 농수산물품질관리법 종자 검정 통합 종자 검정업무 효율성 전문성 제고 국민 편의 제고 신품종 육종가 육성의욕 고취 대한민국 우수품종상 시상근거 마련 농촌 인구 고령화 정부보급종 생산대행자격 농업법인 확대 국민기초생활보장법 수급권자 변경 수수료 면제대상 변경 묘 정의 추가 육묘업 정의 추가 육묘업자 정의 추가 대한민국 우수품종상 시상근거 마련 품종목록 등재품종 종자 생산대행자격 농업법인 확대 육묘업 등록 등록 취소 시설 교육 거짓 부정 등록 취소 영업정지 품질표시 위반 종자 검정 시행 종자 거래 수출 수입 거짓 부정 검정 금지 검정결과 거짓광고 금지 유통 묘 품질표시 품종명 파종일 육묘업 등록 정보 표시 품질표시 위반 판매 금지 묘 분쟁 해결 분쟁 협의회 설치 농림축산식품부장관 시험 분석 신청 원인규명 육묘업자 종자 구입 정보 보관 분쟁 협의회 설치 수수료 면제대상 의료급여 수급권자 변경,47,"묘, 종자, 육묘업, 품질표시"
20,산림자원의 조성 및 관리에 관한 법률 일부개정법률안(대안),PRC_F1Q9U1N1K2S0T1K6R3I9K2Z5X2H8B0,2024026,법령용어 개정 실질적 법치주의 알 권리 보장 산림사업법인 과징금 납부기한 미납 지방세외수입금 징수 법률 강제징수 절차 과징금 부과 규정 실효성 확보 수형목 우량나무 고속국도 가뭄해 산림사업법인 과징금 부과 미납 지방세외수입금 징수 법률 강제징수 절차,48,"산림사업법인, 과징금, 법령용어, 강제징수"
20,첨단의료복합단지 지정 및 지원에 관한 특별법 일부개정법률안,PRC_D1U8K0U7S1Z0M1S7H1A7T1U0L6J7L5,2014324,공공기관 운영 법률 공기업 준정부기관 정관 기재사항 정관 변경 주무기관 장 인가 규정 기타공공기관 미규정 정관 사항 공기업 준정부기관 기타공공기관 구분 규율 사항 입법미비 기타공공기관 설치 근거법률 정관 사항 추가 입법미비 보완,64,"정관, 기타공공기관, 공기업·준정부기관, 입법미비"
20,저작권법 일부개정법률안(대안),PRC_K1U7H0C2A2V0X1J8Y5Z8B5T4R9X9L5,2005915,도종환의원 이동섭의원 대표발의 저작권법 개정 민법 성년후견제 시행 조문 다수 저작권자 재산권 보호 사회 거래 결격사유 피성년후견인 피한정후견인 포함 통합 저작권신탁관리업자 저작권대리중개업자 결격사유 금치산자 한정치산자 피성년후견인 피한정후견인 대체,50,"저작권, 결격사유, 피성년후견인, 피한정후견인"
20,중소기업 인력지원 특별법 일부개정법률안,PRC_S1N6X0U7N1U8V1Y6R3J3B4U7H2M3V5,2000960,고용노동부장관 미취업자 15세 이상 34세 이하 중소기업 취업 촉진 고용장려금 지급 사회진입시점 30세 이후 청년연령 현실 불일치 중소기업 청년 고용지원 확대 청년층 연령 34세 이하 확대,49,"중소기업, 청년, 고용, 고용장려금"
20,양육비 이행확보 및 지원에 관한 법률 일부개정법률안(대안),PRC_G2T0V0A5P0S6I1J5X3N3Q3Q9J0D7X7,2024980,한시적 양육비 긴급지원 양육비 채무자 국세 체납처분 징수 한시적 양육비 지급 본인 동의 신용정보 보험정보 요청 양육비 채무자 감치명령 불이행 지방경찰청장 운전면허 정지처분 요청 한시적 양육비 긴급지원 양육비 채무자 국세 체납처분 징수 한시적 양육비 긴급지원 본인 동의 신용정보 보험정보 요청 양육비 채무자 감치명령 감치집행 현장지원반 구성 운영 이행관리원 양육비 수령 확인 양육비 전용 계좌 개설 양육비 채무자 감치명령 불이행 지방경찰청장 운전면허 정지처분 요청,51,"양육비, 양육비 채무자, 감치명령, 한시적 양육비 긴급지원"
20,한국수자원공사법 일부개정법률안,PRC_M1S6M1G0S2G4T1Q8P2L4L3Z8A0V2J2,2002882,행정법규 의무 이행 확보 행정행위 실효성 유지 수단 행정형벌 규정 위반행위 법정형 처벌 정도 과도 과소 합리적 설명 불가 편차 존재 벌금액 국민권익위원회 권고 국회사무처 법제예규 기준 징역 1년 1천만원 비율 개정 법률 국민 기본권 신체 자유 재산권 침해 형사처벌 합리적 이유 차별 위헌성 제거 불법성 상응 처벌 법정형 편차 조정,40,"벌금액, 법정형, 행정형벌, 국민권익위원회"
20,곤충산업의 육성 및 지원에 관한 법률 일부개정법률안(대안),PRC_C1F8A1R1I2H8M1E7D2B5D1J7L5N8Z4,2017120,신고민원 처리절차 명확화 민원 투명 신속 처리 적극행정 유도 곤충 생산업 가공업 신고 5일 이내 신고수리 여부 통지 미통지시 신고 수리 간주 곤충생산업 곤충가공업 곤충유통업 정의규정 곤충종자보급센터 설립 근거규정 마련 곤충산업 발전 도모 곤충생산업 곤충가공업 곤충유통업 정의규정 구체화 식품위생법 식품제조가공업 등록시 곤충가공업 신고 간주 곤충 생산업 가공업 신고 5일 이내 신고수리 여부 통지 미통지시 신고 수리 간주 지방자치단체장 곤충종자보급센터 설치 운영,52,"곤충산업, 신고, 곤충생산업, 곤충가공업"
20,농어촌특별세법 일부개정법률안,ARC_K1S6J0N9F0L2Z2V0Y4L4P3F8V7Q6D3,2002114,중소기업 투자 지원 기업 고배당정책 유도 중소기업창업투자조합 출자 투자 소득세 감면 고배당기업 주식 배당소득 세율 인하 감면 농어촌특별세 비과세 추가 국회법 세입예산 부수법률 지정 필요,53,"농어촌특별세, 비과세, 감면, 소득세"
20,지방세외수입금의 징수 등에 관한 법률 일부개정법률안,ARC_G1Y9F0E9T2H7I1T5Y5D3V4O0L3E1K2,2022726,과징금 이행강제금 지방세외수입금 제재적 성격 지방자치단체 장 납부의무자 부과 징수 절차 지방행정제재 부과금 명칭 변경 법률 제명 변경 관련 조문 정보통신기술 발달 지방행정 효율적 운영 지방세외수입정보통신망 지방세기본법 지방세통합정보통신망 통합 구축 지방세외수입 신용카드 자동납부 제도 도입 현행 제도 운영 미비점 개선 보완 지방세외수입금 명칭 변경 지방자치단체 조세 외 금전 수입 지방세외수입 지방세외수입 포함 금전 수입 법률 징수 지방세외수입금 명칭 유사 운영 혼란 명확 구분 필요성 과징금 이행강제금 지방세외수입금 제재적 성격 지방자치단체 장 납부의무자 부과 징수 절차 고려 지방세외수입금 명칭 지방행정제재 부과금 변경 납부증명서 제출 제도 도입 지방세외수입금 징수율 제고 체납자 관리 강화 현행 지방세외수입금 100만원 이상 체납자 대금지급 정지 제도 확대 체납 금액 관계없이 지방자치단체 대금 지급 자 지방자치단체 장 부과 지방행정제재 부과금 납부 증명서 제출 납부자 권익 납세편의 증진 지방행정제재 부과금 납부 독촉 납부기한 독촉장 발급일 10일 이내 20일 이내 연장 정기 납부 지방세외수입 신용카드 자동납부 납부의무자 편의 제고 지방세통합정보통신망 지방세외수입정보통신망 통합 구축 행정 전부장관 지방세외수입 징수 관리 업무 효율적 처리 지방세통합정보통신망 지방세외수입정보통신망 통합 구축,54,"지방세외수입금, 지방행정제재·부과금, 징수, 납부"
20,학교용지 확보 등에 관한 특례법 일부개정법률안(대안),PRC_B1T7M0K2X2P0Z1X8K3J2G2J2Y0T4K5,2005909,학교용지부담금 학교용지 확보 학교 증축 경비 교육비특별회계 전입 일반회계 세입처리 관리 부적정 시ㆍ도 학교용지부담금특별회계 설치 교육감 시ㆍ도지사 학교용지 확보 경비 장기간 전입 미해소 가산금 요율 상한 체납 부담금 100분의 3 제한 부담금관리 기본법 개정 학교용지부담금 체납 가산금 부과요율 100분의 3 인하 시ㆍ도지사 개발사업지역 단독주택 건축 토지 개발 분양 공동주택 분양 공동주택분양자 부담금 부과 징수 학교용지부담금 부과 징수 방법 절차 시행령 규정 공동주택분양자 공동주택 분양자료 미제출 허위제출 제재 법적 근거 미비 시행령 학교용지부담금 절차 법률 규정 분양자료 미제출 허위제출 과태료 부과 근거 마련 법집행 실효성 담보 주택건설용 토지 조성 개발 공동주택 건설 공공주택 특별법 제 개정 학교용지부담금 부과대상 개발사업 범위 미명시 학교용지부담금 부과 징수 불가능 대법원 판결 사업지구 학교용지 확보 학교 증축 경비 확보 어려움 예상 현행법 취지 학교용지부담금 부과대상 개발사업 범위 공공주택 특별법 추가 명시 개발사업시행자 학교용지 미확보 교육감 공사중지 요청 학생 학습권 보장 교육여건 조성 개발사업 범위 확대 학교용지부담금특별회계 설치 의무화 분양자료 제출 의무 학교용지부담금 부과 징수 절차 규정 가산금 부과요율 인하 학교용지 미확보 공사중지 근거 법률 확대 분양자료 미제출 허위제출 과태료 부과,55,"학교용지부담금, 학교용지, 개발사업, 교육감"
20,장기공공임대주택 입주자 삶의 질 향상 지원법 일부개정법률안,PRC_W1D7M0X6H0F9Q1Y4U2H1S5R2C5A2R8,2007298,국가 지방자치단체 장기공공임대주택 입주자 삶의질 향상 노후 공공장기임대주택 유지보수비용 편의시설 설치보수비용 복지서비스시설 공간 장비 설치 운영비용 지원 규정 노후장기공공임대주택 수선유지사업 1년단위 사업추진 중장기 사업목표 수립 불가능 공사기간 예산 확보 어려움 국토교통부장관 5년 삶의질 향상 기본계획 수립 시행 국토교통부장관 지방자치단체장 기본계획 연도별 시행계획 수립 시행 기본계획 시행계획 사업 재정 지원 장기공공임대주택 입주자 삶의질 향상,56,"장기공공임대주택, 입주자, 삶의 질 향상, 기본계획"
20,초·중등교육법 일부개정법률안,PRC_P1F6Z1Z2S0W8Q1D4E1K7S4J0R9C2K0,2004222,교육부 통계법 교육통계조사 훈령 통계청 승인 교육기본통계조사 1963년 실시 관련법 근거 없음 과학기술 발전 통계조사방식 변화 교육통계 정보 활용성 증가 통계조사 관리 정보보호 관심 증가 학교교육 통계 체계적 조사 공공 DB 데이터 연계 통계정보 활용 관리 법적 근거 마련 환경 대응 필요 초중등교육 정책 효율적 추진 초중등교육 연구 기초자료 수집 교육통계조사 매년 실시 교육통계조사 협조 유관 통계자료 연계협력 자료제공 활용 규정,57,"교육통계조사, 초·중등교육, 통계, 법적 근거"
20,중소기업창업 지원법 일부개정법률안(대안),PRC_I1I8K0Y9W1X8G1E1E1B8L4M4Y5V5K6,2016537,사행산업 제외 모든 업종 창업 포함 중소기업 창업투자 활성화 신산업 육성 창업기획자 임원 결격사유 발생 등록 취소 지원 중단 전 임원 개임 3개월 유예기간 부여 법인 과도 책임 완화,1,"임원, 창업, 결격사유, 중소기업"
20,공인회계사법 일부개정법률안,PRC_J1W8Q0G4B1E6L1B7Z5M0O4Z3P3X6H4,2013080,동양모뉴엘 대우건설 STX조선해양 대우조선해양 분식회계 부실감사 투자자 이해관계자 피해 국민경제 악영향 대형 회계부정사건 재발방지 회계투명성 제고 국민적 합의 회계감사제도 개혁 주식회사 외부감사 법률 국회 본회의 통과 공포 주식회사 외부감사 법률 전면개정 품질관리제도 외부감사업무 회계법인 상장법인 감사 감사인 등록제 도입 중소형 회계법인 분할 분할합병 전문화 조직화 대형화 구조조정 요구 대형 회계법인 전문화 감사서비스 구조조정 필요 중소형 회계법인 팀 연합 독립채산제 운영 회계법인 형태 감사품질관리 시스템 대형 회계법인 감사품질 관리 부족 현행 법체계 회계법인 탈퇴 회계법인 설립 참여 감사계약 손해배상준비금 손해배상공동기금 승계 회계법인 회계사 구조조정 어려움 현행 공인회계사법 상법 유한회사 규정 준용 현행 상법 주식회사 분할 분할합병 조항 회계법인 분할 분할합병 근거 마련 회계법인 구조조정 회계법인 경쟁력 강화 회계법인 분할 분할합병 근거 절차 규정 영업정지 회계법인 분할 분할합병 배제 법 위반 회계법인 과징금 부과 분할 분할합병 과징금 부과 과징금 부과 회계법인 분할 분할합병 존속 회계법인 과징금 연대납부,58,"회계법인, 분할, 분할합병, 구조조정"
20,한국국제협력단법 일부개정법률안,PRC_K1U9U1J0I2Y8E1A0G4B6Q2V6G6R4M2,2023070,한국국제협력단 협력단 정부 무상원조 사업 수행 기관 1991년 설립 30년 개발협력 환경 변화 조직 목적 조항 변화 미비 1991년 설립 목적 유지 2010년 OECD 개발원조위원회 DAC 가입 국제사회 국제개발협력 규범 가치 수용 정부 2010년 국제개발협력기본법 제정 시행 국제개발협력기본법 개발협력 목적 인류 공동번영 세계평화 증진 대한민국 국제개발협력 기본정신 목표 빈곤감소 여성 아동 장애인 인권향상 성평등 지속가능 발전 인도주의 협력대상국 경제협력관계 증진 국제사회 평화 번영 추구 한국국제협력단법 1991년 설립목적 유지 국제사회 정부 개발협력 목적 괴리 협력단 정부 무상원조 전담 시행기관 국제개발협력기본법 목적 기본정신 기관 설립목적 반영 필요 협력단법 목적 국제개발협력기본법 기본정신 목표 연동 개정 협력단 사업 글로벌 인재양성 사업 명문화 사업 추진 법적 근거 마련 청년 세계 진출 체계적 교육프로그램 마련,60,"한국국제협력단, 국제개발협력, 개발협력, 무상원조"
20,장기등 이식에 관한 법률 일부개정법률안(대안),PRC_H1L7O0T9T2L0T1I7C0B8J0A2Z8A0E2,2009647,장기등기증자 이웃사랑 희생정신 기념 생명나눔문화 확산 9월 둘째 월요일 1주간 생명나눔 주간 지정 장기등기증자 지원 위로금 삭제 국가 추모 예우 사업 실시 벌금 징역 1년 1천만원 장기이식등록기관 업무 장기 기증 활성화 홍보 상담 추가,59,"장기등기증자, 장기등, 생명나눔, 위로금"
20,개별소비세법 일부개정법률안,ARC_A1N6B0H9F0X2J2C0F4V4G1X1A2C4Z8,2002111,국민소득 향상 소비 대중화 개별소비세 과세물품 로열젤리 제외 유연탄 환경 영향 유연탄 개별소비세 세율 인상 kg당 24원 30원 과세대상 세율 납세의무자 부담 완화 담배 세액 공제 환급 사유 개별소비세 면제 담배 원재료 담배 추가 현행 제도 운영 미비점 개선 보완 세입예산 부수 법률 지정 필요,63,"개별소비세, 세율, 과세, 납세"
20,자동차손해배상 보장법 일부개정법률안(대안),PRC_S1J7T0S9Z2R0F1P7C4Q3V2G0R9M0X5,2010078,자동차 건설기계 소유자 폐차 폐기 의무보험 해지 자동차해체재활용사업자 건설기계폐기사업자 자동차 건설기계 등록증 등록번호판 봉인 인수 증명 서류 발급 보험회사 뺑소니 사고 운전자 구상금액 청구,62,"자동차, 보험, 폐차, 구상"
20,개별소비세법 일부개정법률안,ARC_L1N7W0H9U0R1E1F7E2U0K2C3I2C5E2,2008994,깨끗 에너지 전환 촉진 유연탄 개별소비세 세율 kg당 30원 36원 상향 세입예산 부수 법률 지정 필요,61,"개별소비세, 유연탄, 세율, 에너지"
